ENTITY_EMP_ID,OBJ_ID,ENTITY_ID,ENTITY_AFLTN_ID,EMP_STAT_CD,EMP_TYP_CD,BASE_SLRY_AMT,PRMRY_IND,ACTV_IND,PRMRY_DEPT_CD,EMP_ID,EMP_REC_ID
OLE3915,OLE3915,OLE3915,OLE3915,A,P,50000,Y,Y,IN-ECON,245160,1
OLE3916,OLE3916,OLE3916,OLE3916,A,P,50000,Y,Y,IN-COMM,245164,1
OLE3917,OLE3917,OLE3917,OLE3917,A,N,50000,Y,Y,BA-PARK,245273,1
OLE3918,OLE3918,OLE3918,OLE3918,A,P,50000,Y,Y,BA-IMAU,245754,1
OLE3919,OLE3919,OLE3919,OLE3919,A,N,50000,Y,Y,BL-CHEM,246526,1
OLE3920,OLE3920,OLE3920,OLE3920,A,P,50000,Y,Y,UA-ALUM,247854,1
OLE3921,OLE3921,OLE3921,OLE3921,A,P,50000,Y,Y,IN-PEDC,247864,1
OLE3922,OLE3922,OLE3922,OLE3922,A,N,50000,Y,Y,IN-OBGY,249149,1
OLE3923,OLE3923,OLE3923,OLE3923,A,P,50000,Y,Y,IN-AHLT,249887,1
OLE3924,OLE3924,OLE3924,OLE3924,A,N,50000,Y,Y,BL-PSY,250221,1
OLE3925,OLE3925,OLE3925,OLE3925,A,P,50000,Y,Y,EA-SACT,250245,1
OLE3926,OLE3926,OLE3926,OLE3926,P,P,50000,Y,Y,UA-VPAD,250589,1
OLE3927,OLE3927,OLE3927,OLE3927,A,P,50000,Y,Y,UA-TREA,250769,1
OLE3928,OLE3928,OLE3928,OLE3928,A,N,50000,Y,Y,IN-DMOT,251583,1
OLE3929,OLE3929,OLE3929,OLE3929,A,N,50000,Y,Y,IN-PPUL,251812,1
OLE3930,OLE3930,OLE3930,OLE3930,A,P,50000,Y,Y,EA-EXAF,251910,1
OLE3931,OLE3931,OLE3931,OLE3931,A,N,50000,Y,Y,BL-BI,251970,1
OLE3932,OLE3932,OLE3932,OLE3932,A,P,50000,Y,Y,IN-REGR,252169,1
OLE3933,OLE3933,OLE3933,OLE3933,A,P,50000,Y,Y,KO-EDUC,252314,1
OLE3934,OLE3934,OLE3934,OLE3934,A,P,50000,Y,Y,BL-CHEM,252413,1
OLE3935,OLE3935,OLE3935,OLE3935,A,P,50000,Y,Y,IN-EXTA,252615,1
OLE3936,OLE3936,OLE3936,OLE3936,A,P,50000,Y,Y,EA-BUSE,252616,1
OLE3937,OLE3937,OLE3937,OLE3937,A,N,50000,Y,Y,IN-HERR,252653,1
OLE3938,OLE3938,OLE3938,OLE3938,A,P,50000,Y,Y,IN-SHSR,252749,1
OLE3939,OLE3939,OLE3939,OLE3939,A,P,50000,Y,Y,SE-PHYP,253565,1
OLE3940,OLE3940,OLE3940,OLE3940,A,P,50000,Y,Y,EA-BUSE,254012,1
OLE3941,OLE3941,OLE3941,OLE3941,A,P,50000,Y,Y,EA-AAOA,254091,1
OLE3942,OLE3942,OLE3942,OLE3942,A,P,50000,Y,Y,SE-EXEC,254094,1
OLE3943,OLE3943,OLE3943,OLE3943,A,N,50000,Y,Y,IN-PDTS,254597,1
OLE3944,OLE3944,OLE3944,OLE3944,A,P,50000,Y,Y,EA-INPR,254734,1
OLE3945,OLE3945,OLE3945,OLE3945,A,P,50000,Y,Y,EA-INPR,254738,1
OLE3946,OLE3946,OLE3946,OLE3946,A,P,50000,Y,Y,SB-CHAN,254776,1
OLE3947,OLE3947,OLE3947,OLE3947,A,P,50000,Y,Y,BL-CIA,255275,1
OLE3948,OLE3948,OLE3948,OLE3948,A,P,50000,Y,Y,IN-COMM,255701,1
OLE3949,OLE3949,OLE3949,OLE3949,P,P,50000,Y,Y,SB-EDUC,255884,1
OLE3950,OLE3950,OLE3950,OLE3950,A,P,50000,Y,Y,NW-CSP,256038,1
OLE3951,OLE3951,OLE3951,OLE3951,A,N,50000,Y,Y,BL-PSY,256229,1
OLE3952,OLE3952,OLE3952,OLE3952,A,P,50000,Y,Y,BL-SPEA,256288,1
OLE3953,OLE3953,OLE3953,OLE3953,A,P,50000,Y,Y,IN-DLS,256495,1
OLE3954,OLE3954,OLE3954,OLE3954,A,P,50000,Y,Y,BL-PHYS,257157,1
OLE3955,OLE3955,OLE3955,OLE3955,A,P,50000,Y,Y,UA-ACAV,257638,1
OLE3956,OLE3956,OLE3956,OLE3956,A,P,50000,Y,Y,UA-FMOP,258069,1
OLE3957,OLE3957,OLE3957,OLE3957,A,P,50000,Y,Y,SE-BUS,258440,1
OLE3958,OLE3958,OLE3958,OLE3958,A,N,50000,Y,Y,IN-OBGY,258907,1
OLE3959,OLE3959,OLE3959,OLE3959,A,P,50000,Y,Y,IN-INFO,259398,1
OLE3960,OLE3960,OLE3960,OLE3960,A,P,50000,Y,Y,SE-GENA,259526,1
OLE3961,OLE3961,OLE3961,OLE3961,T,P,50000,Y,Y,KO-SACT,260119,1
OLE3962,OLE3962,OLE3962,OLE3962,A,P,50000,Y,Y,BL-BL,260993,1
OLE3963,OLE3963,OLE3963,OLE3963,A,P,50000,Y,Y,SE-SSER,261595,1
OLE3964,OLE3964,OLE3964,OLE3964,A,P,50000,Y,Y,IN-PULM,262127,1
OLE3965,OLE3965,OLE3965,OLE3965,A,P,50000,Y,Y,NW-SPEA,262214,1
OLE3966,OLE3966,OLE3966,OLE3966,A,P,50000,Y,Y,BL-PSY,262483,1
OLE3967,OLE3967,OLE3967,OLE3967,A,P,50000,Y,Y,SE-BUS,263223,1
OLE3968,OLE3968,OLE3968,OLE3968,T,P,50000,Y,Y,IN-RESG,263879,1
OLE3969,OLE3969,OLE3969,OLE3969,A,P,50000,Y,Y,IN-DMOO,264238,1
OLE3970,OLE3970,OLE3970,OLE3970,A,N,50000,Y,Y,BL-CSCI,264272,1
OLE3971,OLE3971,OLE3971,OLE3971,A,P,50000,Y,Y,IN-RESG,264418,1
OLE3972,OLE3972,OLE3972,OLE3972,A,P,50000,Y,Y,SB-PAUA,264579,1
OLE3973,OLE3973,OLE3973,OLE3973,A,P,50000,Y,Y,IN-MDCO,264678,1
OLE3974,OLE3974,OLE3974,OLE3974,A,P,50000,Y,Y,IN-CARD,264805,1
OLE3975,OLE3975,OLE3975,OLE3975,A,P,50000,Y,Y,SE-EXEC,265727,1
OLE3976,OLE3976,OLE3976,OLE3976,A,P,50000,Y,Y,SB-COMR,265774,1
OLE3977,OLE3977,OLE3977,OLE3977,A,P,50000,Y,Y,SB-NURF,265905,1
OLE3978,OLE3978,OLE3978,OLE3978,A,P,50000,Y,Y,EA-HUFA,266254,1
OLE3979,OLE3979,OLE3979,OLE3979,A,N,50000,Y,Y,IN-PNEO,266433,1
OLE3980,OLE3980,OLE3980,OLE3980,A,P,50000,Y,Y,IN-NURS,266941,1
OLE3981,OLE3981,OLE3981,OLE3981,A,N,50000,Y,Y,IN-PEDC,267238,1
OLE3982,OLE3982,OLE3982,OLE3982,A,P,50000,Y,Y,IN-INFO,267660,1
OLE3983,OLE3983,OLE3983,OLE3983,A,P,50000,Y,Y,EA-HUFA,267782,1
OLE3984,OLE3984,OLE3984,OLE3984,A,N,50000,Y,Y,BL-SPHS,268588,1
OLE3985,OLE3985,OLE3985,OLE3985,A,P,50000,Y,Y,IA-HDEP,268727,1
OLE3986,OLE3986,OLE3986,OLE3986,A,N,50000,Y,Y,BA-RPAS,268817,1
OLE3987,OLE3987,OLE3987,OLE3987,A,P,50000,Y,Y,IN-ENDC,270829,1
OLE3988,OLE3988,OLE3988,OLE3988,T,N,50000,Y,Y,BL-GEOL,272673,1
OLE3989,OLE3989,OLE3989,OLE3989,A,P,50000,Y,Y,BL-BL,273023,1
OLE3990,OLE3990,OLE3990,OLE3990,A,P,50000,Y,Y,BL-RUAD,273435,1
OLE3991,OLE3991,OLE3991,OLE3991,A,P,50000,Y,Y,IN-LAW,273509,1
OLE3992,OLE3992,OLE3992,OLE3992,A,P,50000,Y,Y,EA-INPR,273936,1
OLE3993,OLE3993,OLE3993,OLE3993,A,N,50000,Y,Y,IN-PNEO,273963,1
OLE3994,OLE3994,OLE3994,OLE3994,A,P,50000,Y,Y,SB-FAFF,274029,1
OLE3995,OLE3995,OLE3995,OLE3995,A,P,50000,Y,Y,BA-RPAS,274174,1
OLE3996,OLE3996,OLE3996,OLE3996,A,P,50000,Y,Y,NW-GENA,274783,1
OLE3997,OLE3997,OLE3997,OLE3997,A,P,50000,Y,Y,BL-BL,275017,1
OLE3998,OLE3998,OLE3998,OLE3998,A,P,50000,Y,Y,SE-ADMS,275135,1
OLE3999,OLE3999,OLE3999,OLE3999,A,P,50000,Y,Y,BL-OSFA,275848,1
OLE4000,OLE4000,OLE4000,OLE4000,A,P,50000,Y,Y,SE-SAID,276127,1
OLE4001,OLE4001,OLE4001,OLE4001,A,P,50000,Y,Y,IN-FDEV,276224,1
OLE4002,OLE4002,OLE4002,OLE4002,A,P,50000,Y,Y,BL-NEUS,276917,1
OLE4003,OLE4003,OLE4003,OLE4003,A,P,50000,Y,Y,IN-ANES,276926,1
OLE4004,OLE4004,OLE4004,OLE4004,A,N,50000,Y,Y,IN-LAW,277035,1
OLE4005,OLE4005,OLE4005,OLE4005,A,P,50000,Y,Y,BL-DFAC,277228,1
OLE4006,OLE4006,OLE4006,OLE4006,A,P,50000,Y,Y,BL-CHEM,278193,1
OLE4007,OLE4007,OLE4007,OLE4007,A,P,50000,Y,Y,EA-EXTL,279185,1
OLE4008,OLE4008,OLE4008,OLE4008,A,P,50000,Y,Y,BL-LIBR,279391,1
OLE4009,OLE4009,OLE4009,OLE4009,A,P,50000,Y,Y,BL-HPER,279472,1
OLE4010,OLE4010,OLE4010,OLE4010,A,P,50000,Y,Y,IN-MATH,280097,1
OLE4011,OLE4011,OLE4011,OLE4011,A,P,50000,Y,Y,SE-BUS,280248,1
OLE4012,OLE4012,OLE4012,OLE4012,A,P,50000,Y,Y,BL-PSY,280423,1
OLE4013,OLE4013,OLE4013,OLE4013,A,P,50000,Y,Y,BL-BL,280470,1
OLE4014,OLE4014,OLE4014,OLE4014,A,P,50000,Y,Y,BL-PSY,280535,1
OLE4015,OLE4015,OLE4015,OLE4015,A,P,50000,Y,Y,UA-FMOP,281010,1
OLE4017,OLE4017,OLE4017,OLE4017,A,P,50000,Y,Y,UA-ATHL,282882,1
OLE4018,OLE4018,OLE4018,OLE4018,A,P,50000,Y,Y,SB-FM,284138,1
OLE4019,OLE4019,OLE4019,OLE4019,A,N,50000,Y,Y,UA-SES,284159,1
OLE4020,OLE4020,OLE4020,OLE4020,A,P,50000,Y,Y,EA-SAID,285561,1
OLE4021,OLE4021,OLE4021,OLE4021,A,P,50000,Y,Y,NW-SPEA,285664,1
OLE4022,OLE4022,OLE4022,OLE4022,A,P,50000,Y,Y,BL-BL,285670,1
OLE4023,OLE4023,OLE4023,OLE4023,A,P,50000,Y,Y,BL-BL,285671,1
OLE4024,OLE4024,OLE4024,OLE4024,A,P,50000,Y,Y,BL-BL,285677,1
OLE4025,OLE4025,OLE4025,OLE4025,A,P,50000,Y,Y,BL-BL,285709,1
OLE4027,OLE4027,OLE4027,OLE4027,A,P,50000,Y,Y,BL-BL,285711,1
OLE4028,OLE4028,OLE4028,OLE4028,A,P,50000,Y,Y,BL-BL,285717,1
OLE4029,OLE4029,OLE4029,OLE4029,A,P,50000,Y,Y,BL-BL,286970,1
OLE4030,OLE4030,OLE4030,OLE4030,A,P,50000,Y,Y,IN-RESG,287037,1
OLE4031,OLE4031,OLE4031,OLE4031,A,P,50000,Y,Y,BL-BL,287114,1
OLE4032,OLE4032,OLE4032,OLE4032,A,O,50000,Y,Y,,100000001,1
OLE4033,OLE4033,OLE4033,OLE4033,A,O,50000,Y,Y,,100000002,1
OLE4035,OLE4035,OLE4035,OLE4035,T,N,50000,Y,Y,,KULUSER,1
OLE4036,OLE4036,OLE4036,OLE4036,T,N,50000,Y,Y,BL-BL,68,1
OLE4042,OLE4042,OLE4042,OLE4042,T,P,50000,Y,Y,IN-DMEC,15115,1
OLE4047,OLE4047,OLE4047,OLE4047,A,P,50000,Y,Y,UA-PUR,U000000004,1
OLE4048,OLE4048,OLE4048,OLE4048,A,P,50000,Y,Y,UA-PUR,I000000001,1
OLE4049,OLE4049,OLE4049,OLE4049,A,P,50000,Y,Y,UA-PUR,I000000002,1
OLE4050,OLE4050,OLE4050,OLE4050,A,P,50000,Y,Y,UA-PUR,I000000003,1
OLE4051,OLE4051,OLE4051,OLE4051,A,P,50000,Y,Y,UA-PUR,I000000004,1
OLE4052,OLE4052,OLE4052,OLE4052,A,P,50000,Y,Y,UA-PUR,I000000005,1
OLE4053,OLE4053,OLE4053,OLE4053,A,P,50000,Y,Y,UA-PUR,I000000006,1
OLE4054,OLE4054,OLE4054,OLE4054,A,P,50000,Y,Y,UA-PUR,I000000007,1
OLE4055,OLE4055,OLE4055,OLE4055,A,P,50000,Y,Y,UA-PUR,I000000008,1
OLE4056,OLE4056,OLE4056,OLE4056,A,P,50000,Y,Y,UA-PUR,I000000009,1
OLE4057,OLE4057,OLE4057,OLE4057,A,P,50000,Y,Y,UA-PUR,I000000010,1
OLE4058,OLE4058,OLE4058,OLE4058,A,P,50000,Y,Y,UA-PUR,C000000001,1
OLE4059,OLE4059,OLE4059,OLE4059,A,P,50000,Y,Y,UA-PUR,C000000002,1
OLE4060,OLE4060,OLE4060,OLE4060,A,P,50000,Y,Y,UA-PUR,C000000003,1
OLE4061,OLE4061,OLE4061,OLE4061,A,P,50000,Y,Y,UA-PUR,C000000004,1
OLE4062,OLE4062,OLE4062,OLE4062,A,P,50000,Y,Y,UA-PUR,C000000005,1
OLE4063,OLE4063,OLE4063,OLE4063,A,P,50000,Y,Y,UA-PUR,C000000006,1
OLE4064,OLE4064,OLE4064,OLE4064,A,P,50000,Y,Y,UA-PUR,C000000007,1
OLE4065,OLE4065,OLE4065,OLE4065,A,P,50000,Y,Y,UA-PUR,C000000008,1
OLE4066,OLE4066,OLE4066,OLE4066,A,P,50000,Y,Y,UA-PUR,C000000009,1
OLE4067,OLE4067,OLE4067,OLE4067,A,P,50000,Y,Y,UA-PUR,C000000010,1
OLE4068,OLE4068,OLE4068,OLE4068,A,P,50000,Y,Y,UA-PUR,D000000001,1
OLE4069,OLE4069,OLE4069,OLE4069,A,P,50000,Y,Y,UA-PUR,D000000002,1
OLE4070,OLE4070,OLE4070,OLE4070,A,P,50000,Y,Y,UA-PUR,D000000003,1
OLE4071,OLE4071,OLE4071,OLE4071,A,P,50000,Y,Y,UA-PUR,D000000004,1
OLE4072,OLE4072,OLE4072,OLE4072,A,P,50000,Y,Y,UA-PUR,D000000005,1
OLE4073,OLE4073,OLE4073,OLE4073,A,P,50000,Y,Y,UA-PUR,D000000006,1
OLE4074,OLE4074,OLE4074,OLE4074,A,P,50000,Y,Y,UA-PUR,D000000007,1
OLE4075,OLE4075,OLE4075,OLE4075,A,P,50000,Y,Y,UA-PUR,D000000008,1
OLE4076,OLE4076,OLE4076,OLE4076,A,P,50000,Y,Y,UA-PUR,D000000009,1
OLE4077,OLE4077,OLE4077,OLE4077,A,P,50000,Y,Y,UA-PUR,D000000010,1
OLE4078,OLE4078,OLE4078,OLE4078,A,P,50000,Y,Y,UA-PUR,A000000001,1
OLE4079,OLE4079,OLE4079,OLE4079,A,P,50000,Y,Y,UA-PUR,A000000002,1
OLE4080,OLE4080,OLE4080,OLE4080,A,P,50000,Y,Y,UA-PUR,A000000003,1
OLE4081,OLE4081,OLE4081,OLE4081,A,P,50000,Y,Y,UA-PUR,A000000004,1
OLE4082,OLE4082,OLE4082,OLE4082,A,P,50000,Y,Y,UA-PUR,A000000005,1
OLE4083,OLE4083,OLE4083,OLE4083,A,P,50000,Y,Y,UA-PUR,A000000006,1
OLE4084,OLE4084,OLE4084,OLE4084,A,P,50000,Y,Y,UA-PUR,A000000007,1
OLE4085,OLE4085,OLE4085,OLE4085,A,P,50000,Y,Y,UA-PUR,A000000008,1
OLE4086,OLE4086,OLE4086,OLE4086,A,P,50000,Y,Y,UA-PUR,A000000009,1
OLE4087,OLE4087,OLE4087,OLE4087,A,P,50000,Y,Y,UA-PUR,A000000010,1
OLE4088,OLE4088,OLE4088,OLE4088,A,P,50000,Y,Y,UA-PUR,M000000001,1
OLE4089,OLE4089,OLE4089,OLE4089,A,P,50000,Y,Y,UA-PUR,M000000002,1
OLE4090,OLE4090,OLE4090,OLE4090,A,P,50000,Y,Y,UA-PUR,M000000003,1
OLE4091,OLE4091,OLE4091,OLE4091,A,P,50000,Y,Y,UA-PUR,M000000004,1
OLE4092,OLE4092,OLE4092,OLE4092,A,P,50000,Y,Y,UA-PUR,M000000005,1
OLE4093,OLE4093,OLE4093,OLE4093,A,P,50000,Y,Y,UA-PUR,M000000006,1
OLE4094,OLE4094,OLE4094,OLE4094,A,P,50000,Y,Y,UA-PUR,M000000007,1
OLE4095,OLE4095,OLE4095,OLE4095,A,P,50000,Y,Y,UA-PUR,M000000008,1
OLE4096,OLE4096,OLE4096,OLE4096,A,P,50000,Y,Y,UA-PUR,M000000009,1
OLE4097,OLE4097,OLE4097,OLE4097,A,P,50000,Y,Y,UA-PUR,M000000010,1
OLE4098,OLE4098,OLE4098,OLE4098,A,P,50000,Y,Y,UA-PUR,U000000001,1
OLE4099,OLE4099,OLE4099,OLE4099,A,P,50000,Y,Y,UA-PUR,U000000002,1
OLE4100,OLE4100,OLE4100,OLE4100,A,P,50000,Y,Y,UA-PUR,U000000003,1
OLE4101,OLE4101,OLE4101,OLE4101,A,P,50000,Y,Y,UA-PUR,U000000005,1
OLE4102,OLE4102,OLE4102,OLE4102,A,P,50000,Y,Y,UA-PUR,U000000006,1
OLE4103,OLE4103,OLE4103,OLE4103,A,P,50000,Y,Y,UA-PUR,U000000007,1
OLE4104,OLE4104,OLE4104,OLE4104,A,P,50000,Y,Y,UA-PUR,U000000008,1
OLE4105,OLE4105,OLE4105,OLE4105,A,P,50000,Y,Y,UA-PUR,U000000009,1
OLE4106,OLE4106,OLE4106,OLE4106,A,P,50000,Y,Y,UA-PUR,U000000010,1
OLE4107,OLE4107,OLE4107,OLE4107,A,P,50000,Y,Y,UA-PUR,H000000001,1
OLE4108,OLE4108,OLE4108,OLE4108,A,P,50000,Y,Y,UA-PUR,H000000002,1
OLE4109,OLE4109,OLE4109,OLE4109,A,P,50000,Y,Y,UA-PUR,H000000003,1
OLE4110,OLE4110,OLE4110,OLE4110,A,P,50000,Y,Y,UA-PUR,H000000004,1
OLE4111,OLE4111,OLE4111,OLE4111,A,P,50000,Y,Y,UA-PUR,H000000005,1
OLE4112,OLE4112,OLE4112,OLE4112,A,P,50000,Y,Y,UA-PUR,H000000006,1
OLE4113,OLE4113,OLE4113,OLE4113,A,P,50000,Y,Y,UA-PUR,H000000007,1
OLE4114,OLE4114,OLE4114,OLE4114,A,P,50000,Y,Y,UA-PUR,H000000008,1
OLE4115,OLE4115,OLE4115,OLE4115,A,P,50000,Y,Y,UA-PUR,H000000009,1
OLE4116,OLE4116,OLE4116,OLE4116,A,P,50000,Y,Y,UA-PUR,H000000010,1
olequickstart,olequickstart,olequickstart,olequickstart,A,P,50000,Y,Y,UA-VPIT,202278,1
