CG_CFDA_NBR,OBJ_ID,VER_NBR,CG_CFDA_PGM_TTL_NM,CG_CFDA_MAINT_TYP_ID,ROW_ACTV_IND
64.116,237D10FAA86AC0B0E043814FD881C0B0,1,Vocational Rehabilitation for Disabled Veterans,AUTOMATIC,Y
64.117,237D10FAA86BC0B0E043814FD881C0B0,1,Survivors and Dependents Educational Assistance,AUTOMATIC,Y
64.118,237D10FAA86CC0B0E043814FD881C0B0,1,Veterans Housing_Direct Loans for Certain Disabled Veterans,AUTOMATIC,Y
64.119,237D10FAA86DC0B0E043814FD881C0B0,1,Veterans Housing_Manufactured Home Loans,AUTOMATIC,Y
64.12,237D10FAA86EC0B0E043814FD881C0B0,1,Post-Vietnam Era Veterans' Educational Assistance,AUTOMATIC,Y
64.123,237D10FAA86FC0B0E043814FD881C0B0,1,Vocational Training for Certain Veterans Receiving VA Pension,AUTOMATIC,Y
64.124,237D10FAA870C0B0E043814FD881C0B0,1,All-Volunteer Force Educational Assistance,AUTOMATIC,Y
64.125,237D10FAA871C0B0E043814FD881C0B0,1,Vocational and Educational Counseling for Servicemembers and Veterans,AUTOMATIC,Y
64.126,237D10FAA872C0B0E043814FD881C0B0,1,Native American Veteran Direct Loan Program,AUTOMATIC,Y
64.127,237D10FAA873C0B0E043814FD881C0B0,1,Monthly Allowance for Children of Vietnam Veterans Born with Spina Bifida,AUTOMATIC,Y
64.128,237D10FAA874C0B0E043814FD881C0B0,1,Vocational Training and Rehabilitation for Vietnam Veterans' Children with Spina Bifida or Other Covered Birth Defects,AUTOMATIC,Y
64.201,237D10FAA875C0B0E043814FD881C0B0,1,National Cemeteries,AUTOMATIC,Y
64.202,237D10FAA876C0B0E043814FD881C0B0,1,Procurement of Headstones and Markers and/or Presidential Memorial Certificates,AUTOMATIC,Y
64.203,237D10FAA877C0B0E043814FD881C0B0,1,State Cemetery Grants,AUTOMATIC,Y
66,237D10FAAB36C0B0E043814FD881C0B0,1,null,MANUAL,Y
66.001,237D10FAA878C0B0E043814FD881C0B0,1,Air Pollution Control Program Support,AUTOMATIC,Y
66.009,237D10FAA879C0B0E043814FD881C0B0,1,Air Information Center,AUTOMATIC,Y
66.032,237D10FAA87AC0B0E043814FD881C0B0,1,State Indoor Radon Grants,AUTOMATIC,Y
66.033,237D10FAA87BC0B0E043814FD881C0B0,1,Ozone Transport,AUTOMATIC,Y
66.034,237D10FAA87CC0B0E043814FD881C0B0,1,Surveys Studies  Investigations Demonstrations and Special Purpose Activities Relating to the Clean Air Act,AUTOMATIC,Y
66.305,237D10FAA87DC0B0E043814FD881C0B0,1,Compliance Assistance_Support for Services to the Regulated Community and Other Assistance Providers,AUTOMATIC,Y
66.306,237D10FAAB78C0B0E043814FD881C0B0,1,Environmental Justice Collaborative Problem-Solving Grants Program,AUTOMATIC,Y
66.418,237D10FAA87EC0B0E043814FD881C0B0,1,Construction Grants for Wastewater Treatment Works,AUTOMATIC,Y
66.419,237D10FAA87FC0B0E043814FD881C0B0,1,Water Pollution Control State and Interstate Program Support,AUTOMATIC,Y
66.424,237D10FAA880C0B0E043814FD881C0B0,1,Surveys  Studies  Demonstrations and Special Purpose Grants - Section 1442 of the Safe Drinking Water Act,AUTOMATIC,Y
66.432,237D10FAA881C0B0E043814FD881C0B0,1,State Public Water System Supervision,AUTOMATIC,Y
66.433,237D10FAA882C0B0E043814FD881C0B0,1,State Underground Water Source Protection,AUTOMATIC,Y
66.436,237D10FAA883C0B0E043814FD881C0B0,1,Surveys  Studies  Investigations  Demonstrations  and Training Grants and Cooperative Agreements - Section 104(b)(3) of the Clean Water Act,AUTOMATIC,Y
66.437,237D10FAAB79C0B0E043814FD881C0B0,1,Long Island Sound Program,AUTOMATIC,Y
66.439,237D10FAA884C0B0E043814FD881C0B0,1,Targeted Watershed Grants,AUTOMATIC,Y
66.454,237D10FAA885C0B0E043814FD881C0B0,1,Water Quality Management Planning,AUTOMATIC,Y
66.456,237D10FAA886C0B0E043814FD881C0B0,1,National Estuary Program,AUTOMATIC,Y
66.458,237D10FAA887C0B0E043814FD881C0B0,1,Capitalization Grants for Clean Water State Revolving Funds,AUTOMATIC,Y
66.46,237D10FAA888C0B0E043814FD881C0B0,1,Nonpoint Source Implementation Grants,AUTOMATIC,Y
66.461,237D10FAA889C0B0E043814FD881C0B0,1,Wetland Program Grants,AUTOMATIC,Y
66.463,237D10FAA88AC0B0E043814FD881C0B0,1,Water Quality Cooperative Agreements,AUTOMATIC,Y
66.466,237D10FAA88BC0B0E043814FD881C0B0,1,Chesapeake Bay Program,AUTOMATIC,Y
66.467,237D10FAA88CC0B0E043814FD881C0B0,1,Wastewater Operator Training Grant Program (Technical Assistance),AUTOMATIC,Y
66.468,237D10FAA88DC0B0E043814FD881C0B0,1,Capitalization Grants for Drinking Water State Revolving Funds,AUTOMATIC,Y
66.469,237D10FAA88EC0B0E043814FD881C0B0,1,Great Lakes Program,AUTOMATIC,Y
66.471,237D10FAA88FC0B0E043814FD881C0B0,1,State Grants to Reimburse Operators of Small Water Systems for Training and Certification Costs,AUTOMATIC,Y
66.472,237D10FAA890C0B0E043814FD881C0B0,1,Beach Monitoring and Notification Program Implementation Grants,AUTOMATIC,Y
66.473,237D10FAA891C0B0E043814FD881C0B0,1,Direct Implementation Tribal Cooperative Agreements,AUTOMATIC,Y
66.474,237D10FAA892C0B0E043814FD881C0B0,1,Water Protection Grants to the States,AUTOMATIC,Y
66.475,237D10FAA893C0B0E043814FD881C0B0,1,Gulf of Mexico Program,AUTOMATIC,Y
66.476,237D10FAA894C0B0E043814FD881C0B0,1,Security Planning Grants for Large Drinking Water Utilities,AUTOMATIC,Y
66.477,237D10FAA895C0B0E043814FD881C0B0,1,Vulnerability Assessments and Related Security Improvements at Large Privately-Owned Community Drinking Water Utilities,AUTOMATIC,Y
66.478,237D10FAA896C0B0E043814FD881C0B0,1,Water Security Training and Technical Assistance,AUTOMATIC,Y
66.5,237D10FAA897C0B0E043814FD881C0B0,1,Environmental Protection_Consolidated Research,AUTOMATIC,Y
66.508,237D10FAA898C0B0E043814FD881C0B0,1,Senior Environmental Employment Program,AUTOMATIC,Y
66.509,237D10FAA899C0B0E043814FD881C0B0,1,Science To Achieve Results (STAR) Program,AUTOMATIC,Y
66.51,237D10FAA89AC0B0E043814FD881C0B0,1,Surveys  Studies  Investigations and Special Purpose Grants within the Office of Research and Development,AUTOMATIC,Y
66.511,237D10FAA89BC0B0E043814FD881C0B0,1,Office of Research and Development Consolidated Research,AUTOMATIC,Y
66.513,237D10FAAB7AC0B0E043814FD881C0B0,1,Greater Research Opportunities Fellowship Program,AUTOMATIC,Y
66.514,237D10FAAB7BC0B0E043814FD881C0B0,1,Science To Achieve Results (STAR) Fellowship Program,AUTOMATIC,Y
66.515,237D10FAAB7CC0B0E043814FD881C0B0,1,Greater Opportunities Research Program,AUTOMATIC,Y
66.516,237D10FAAB7DC0B0E043814FD881C0B0,1,P3 Award: National Student Design Competition for Sustainability,AUTOMATIC,Y
66.6,237D10FAA89CC0B0E043814FD881C0B0,1,Environmental Protection Consolidated Grants-Program Support,AUTOMATIC,Y
66.604,237D10FAA89DC0B0E043814FD881C0B0,1,Environmental Justice Hazardous Substances Research Small Grants to Community Groups,AUTOMATIC,Y
66.605,237D10FAA89EC0B0E043814FD881C0B0,1,Performance Partnership Grants,AUTOMATIC,Y
66.606,237D10FAA89FC0B0E043814FD881C0B0,1,Surveys  Studies  Investigations and Special Purpose Grants,AUTOMATIC,Y
66.607,237D10FAA8A0C0B0E043814FD881C0B0,1,Training and Fellowships for the Environmental Protection Agency,AUTOMATIC,Y
66.608,237D10FAA8A1C0B0E043814FD881C0B0,1,Environmental Information Exchange Network Grant Program,AUTOMATIC,Y
66.609,237D10FAA8A2C0B0E043814FD881C0B0,1,Protection of Children and Older Adults (Elderly) from Environmental Health Risks,AUTOMATIC,Y
66.61,237D10FAA8A3C0B0E043814FD881C0B0,1,Surveys  Studies  Investigations and Special Purpose Grants within the Office of the Administrator,AUTOMATIC,Y
66.611,237D10FAA8A4C0B0E043814FD881C0B0,1,Environmental Policy and Innovation Grants,AUTOMATIC,Y
66.7,237D10FAA8A5C0B0E043814FD881C0B0,1,Consolidated Pesticide Enforcement Cooperative Agreements,AUTOMATIC,Y
66.701,237D10FAA8A6C0B0E043814FD881C0B0,1,Toxic Substances Compliance Monitoring Cooperative Agreements,AUTOMATIC,Y
66.707,237D10FAA8A7C0B0E043814FD881C0B0,1,TSCA Title IV State Lead Grants Certification of Lead_Based Paint Professionals,AUTOMATIC,Y
66.708,237D10FAA8A8C0B0E043814FD881C0B0,1,Pollution Prevention Grants Program,AUTOMATIC,Y
66.709,237D10FAA8A9C0B0E043814FD881C0B0,1,Capacity Building Grants and Cooperative Agreements for States and Tribes,AUTOMATIC,Y
66.714,237D10FAA8AAC0B0E043814FD881C0B0,1,Pesticide Environmental Stewardship _Regional Grants,AUTOMATIC,Y
66.715,237D10FAA8ABC0B0E043814FD881C0B0,1,Childhood Blood-Lead Screening and Lead Awareness (Educational) Outreach for Indian Tribes,AUTOMATIC,Y
66.716,237D10FAA8ACC0B0E043814FD881C0B0,1,Surveys  Studies  Investigations  Training Demonstrations and Educational Outreach,AUTOMATIC,Y
66.717,237D10FAA8ADC0B0E043814FD881C0B0,1,Source Reduction Assistance,AUTOMATIC,Y
66.801,237D10FAA8AEC0B0E043814FD881C0B0,1,Hazardous Waste Management State Program Support,AUTOMATIC,Y
66.802,237D10FAA8AFC0B0E043814FD881C0B0,1,Superfund State  Political Subdivision  and Indian Tribe Site_Specific Cooperative Agreements,AUTOMATIC,Y
66.804,237D10FAA8B0C0B0E043814FD881C0B0,1,State and Tribal Underground Storage Tanks Program,AUTOMATIC,Y
66.805,237D10FAA8B1C0B0E043814FD881C0B0,1,Leaking Underground Storage Tank Trust Fund Program,AUTOMATIC,Y
66.806,237D10FAA8B2C0B0E043814FD881C0B0,1,Superfund Technical Assistance Grants (TAG) for Community Groups at National Priority List (NPL) Sites,AUTOMATIC,Y
66.807,237D10FAA8B3C0B0E043814FD881C0B0,1,Superfund Innovative Technology Evaluation Program,AUTOMATIC,Y
66.808,237D10FAA8B4C0B0E043814FD881C0B0,1,Solid Waste Management Assistance,AUTOMATIC,Y
66.809,237D10FAA8B5C0B0E043814FD881C0B0,1,Superfund State and Indian Tribe Core Program Cooperative Agreements,AUTOMATIC,Y
66.81,237D10FAA8B6C0B0E043814FD881C0B0,1,Chemical Emergency Preparedness and Prevention (CEPP) Technical Assistance Grants Program,AUTOMATIC,Y
66.812,237D10FAA8B7C0B0E043814FD881C0B0,1,Tribal Hazardous Waste Grants,AUTOMATIC,Y
66.813,237D10FAA8B8C0B0E043814FD881C0B0,1,Alternative or Innovative Treatment Technology Research  Demonstration  Training  and Hazardous Substance Research Grants,AUTOMATIC,Y
66.814,237D10FAA8B9C0B0E043814FD881C0B0,1,Brownfields Training  Research  and Technical Assistance Grants and Cooperative Agreements,AUTOMATIC,Y
66.815,237D10FAA8BAC0B0E043814FD881C0B0,1,Brownfield Job Training Cooperative Agreements,AUTOMATIC,Y
66.816,237D10FAA8BBC0B0E043814FD881C0B0,1,Headquarter and Regional Underground Storage Tanks Program,AUTOMATIC,Y
66.817,237D10FAA8BCC0B0E043814FD881C0B0,1,State and Tribal Response Program Grants,AUTOMATIC,Y
66.818,237D10FAA8BDC0B0E043814FD881C0B0,1,Brownfields Assessment and Cleanup Cooperative Agreements,AUTOMATIC,Y
66.926,237D10FAA8BEC0B0E043814FD881C0B0,1,Indian Environmental General Assistance Program (GAP),AUTOMATIC,Y
66.931,237D10FAA8BFC0B0E043814FD881C0B0,1,International Financial Assistance Projects Sponsored by the Office of International Affairs,AUTOMATIC,Y
66.95,237D10FAA8C0C0B0E043814FD881C0B0,1,Environmental Education and Training Program,AUTOMATIC,Y
66.951,237D10FAA8C1C0B0E043814FD881C0B0,1,Environmental Education Grants,AUTOMATIC,Y
68,237D10FAAB37C0B0E043814FD881C0B0,1,null,MANUAL,Y
68.001,237D10FAA8C2C0B0E043814FD881C0B0,1,National Gallery of Art Extension Service,AUTOMATIC,Y
70,237D10FAAB38C0B0E043814FD881C0B0,1,null,MANUAL,Y
70.002,237D10FAA8C3C0B0E043814FD881C0B0,1,Foreign Investment Financing,AUTOMATIC,Y
70.003,237D10FAA8C4C0B0E043814FD881C0B0,1,Foreign Investment Insurance,AUTOMATIC,Y
77,237D10FAAB39C0B0E043814FD881C0B0,1,null,MANUAL,Y
77.001,237D10FAA8C5C0B0E043814FD881C0B0,1,Radiation Control_Training Assistance and Advisory Counseling,AUTOMATIC,Y
77.005,237D10FAA8C6C0B0E043814FD881C0B0,1,Financial Assistance for NRC Local Public Document Rooms (LPDRs),AUTOMATIC,Y
78,237D10FAAB3AC0B0E043814FD881C0B0,1,null,MANUAL,Y
78.004,237D10FAA8C7C0B0E043814FD881C0B0,1,Commodity Futures Reparations Claims,AUTOMATIC,Y
81,237D10FAAB3BC0B0E043814FD881C0B0,1,null,MANUAL,Y
81.003,237D10FAA8C8C0B0E043814FD881C0B0,1,Granting of Patent Licenses,AUTOMATIC,Y
81.022,237D10FAA8C9C0B0E043814FD881C0B0,1,Used Energy-Related Laboratory Equipment Grants,AUTOMATIC,Y
81.036,237D10FAA8CAC0B0E043814FD881C0B0,1,Inventions and Innovations,AUTOMATIC,Y
81.039,237D10FAA8CBC0B0E043814FD881C0B0,1,National Energy Information Center,AUTOMATIC,Y
81.041,237D10FAA8CCC0B0E043814FD881C0B0,1,State Energy Program,AUTOMATIC,Y
81.042,237D10FAA8CDC0B0E043814FD881C0B0,1,Weatherization Assistance for Low-Income Persons,AUTOMATIC,Y
81.049,237D10FAA8CEC0B0E043814FD881C0B0,1,Office of Science Financial Assistance Program,AUTOMATIC,Y
81.057,237D10FAA8CFC0B0E043814FD881C0B0,1,University Coal Research,AUTOMATIC,Y
81.064,237D10FAA8D0C0B0E043814FD881C0B0,1,Office of Scientific and Technical Information,AUTOMATIC,Y
81.065,237D10FAA8D1C0B0E043814FD881C0B0,1,Nuclear Waste Disposal Siting,AUTOMATIC,Y
81.079,237D10FAAB7EC0B0E043814FD881C0B0,1,Regional Biomass Energy Programs,AUTOMATIC,Y
81.082,237D10FAA8D2C0B0E043814FD881C0B0,1,Management and Technical Assistance for Minority Business Enterprises,AUTOMATIC,Y
81.086,237D10FAA8D3C0B0E043814FD881C0B0,1,Conservation Research and Development,AUTOMATIC,Y
81.087,237D10FAA8D4C0B0E043814FD881C0B0,1,Renewable Energy Research and Development,AUTOMATIC,Y
81.089,237D10FAA8D5C0B0E043814FD881C0B0,1,Fossil Energy Research and Development,AUTOMATIC,Y
81.104,237D10FAA8D6C0B0E043814FD881C0B0,1,Office of Environmental Cleanup and Acceleration,AUTOMATIC,Y
81.105,237D10FAA8D7C0B0E043814FD881C0B0,1,National Industrial Competitiveness through Energy  Environment  and Economics,AUTOMATIC,Y
81.106,237D10FAA8D8C0B0E043814FD881C0B0,1,Transport of Transuranic Wastes to the Waste Isolation Pilot Plant: States and Tribal Concerns  Proposed Solutions,AUTOMATIC,Y
81.108,237D10FAA8D9C0B0E043814FD881C0B0,1,Epidemiology and Other Health Studies Financial Assistance Program,AUTOMATIC,Y
81.112,237D10FAA8DAC0B0E043814FD881C0B0,1,Stewardship Science Grant Program,AUTOMATIC,Y
81.113,237D10FAA8DBC0B0E043814FD881C0B0,1,Defense Nuclear Nonproliferation Research,AUTOMATIC,Y
81.114,237D10FAA8DCC0B0E043814FD881C0B0,1,University Reactor Infrastructure and Education Support,AUTOMATIC,Y
81.116,237D10FAA8DDC0B0E043814FD881C0B0,1,Science and Engineering Training to Support Diversity-Related Programs,AUTOMATIC,Y
81.117,237D10FAA8DEC0B0E043814FD881C0B0,1,Energy Efficiency and Renewable Energy Information Dissemination  Outreach  Training and Technical Analysis/Assistance,AUTOMATIC,Y
81.119,237D10FAA8DFC0B0E043814FD881C0B0,1,State Energy Program Special Projects,AUTOMATIC,Y
81.121,237D10FAA8E0C0B0E043814FD881C0B0,1,Nuclear Energy Research  Development and Demonstration,AUTOMATIC,Y
84,237D10FAAB3CC0B0E043814FD881C0B0,1,null,MANUAL,Y
84.002,237D10FAA8E1C0B0E043814FD881C0B0,1,Adult Education_State Grant Program,AUTOMATIC,Y
84.004,237D10FAA8E2C0B0E043814FD881C0B0,1,Civil Rights Training and Advisory Services,AUTOMATIC,Y
84.007,237D10FAA8E3C0B0E043814FD881C0B0,1,Federal Supplemental Educational Opportunity Grants,AUTOMATIC,Y
84.01,237D10FAA8E4C0B0E043814FD881C0B0,1,Title I Grants to Local Educational Agencies,AUTOMATIC,Y
84.011,237D10FAA8E5C0B0E043814FD881C0B0,1,Migrant Education_State Grant Program,AUTOMATIC,Y
84.013,237D10FAA8E6C0B0E043814FD881C0B0,1,Title I Program for Neglected and Delinquent Children,AUTOMATIC,Y
84.015,237D10FAA8E7C0B0E043814FD881C0B0,1,National Resource Centers and Fellowships Program for Language and Area or Language and International Studies,AUTOMATIC,Y
84.016,237D10FAA8E8C0B0E043814FD881C0B0,1,Undergraduate International Studies and Foreign Language Programs,AUTOMATIC,Y
84.017,237D10FAA8E9C0B0E043814FD881C0B0,1,International Research and Studies,AUTOMATIC,Y
84.018,237D10FAA8EAC0B0E043814FD881C0B0,1,Overseas Programs_Special Bilateral Projects,AUTOMATIC,Y
84.019,237D10FAA8EBC0B0E043814FD881C0B0,1,Overseas_Faculty Research Abroad,AUTOMATIC,Y
84.021,237D10FAA8ECC0B0E043814FD881C0B0,1,Overseas_Group Projects Abroad,AUTOMATIC,Y
84.022,237D10FAA8EDC0B0E043814FD881C0B0,1,Overseas_Doctoral Dissertation,AUTOMATIC,Y
84.027,237D10FAA8EEC0B0E043814FD881C0B0,1,Special Education_Grants to States,AUTOMATIC,Y
84.031,237D10FAA8EFC0B0E043814FD881C0B0,1,Higher Education_Institutional Aid,AUTOMATIC,Y
84.032,237D10FAA8F0C0B0E043814FD881C0B0,1,Federal Family Education Loans,AUTOMATIC,Y
84.033,237D10FAA8F1C0B0E043814FD881C0B0,1,Federal Work-Study Program,AUTOMATIC,Y
84.037,237D10FAA8F2C0B0E043814FD881C0B0,1,Perkins Loan Cancellations,AUTOMATIC,Y
84.038,237D10FAA8F3C0B0E043814FD881C0B0,1,Federal Perkins Loan Program_Federal Capital Contributions,AUTOMATIC,Y
84.04,237D10FAA8F4C0B0E043814FD881C0B0,1,Impact Aid_Facilities Maintenance,AUTOMATIC,Y
84.041,237D10FAA8F5C0B0E043814FD881C0B0,1,Impact Aid,AUTOMATIC,Y
84.042,237D10FAA8F6C0B0E043814FD881C0B0,1,TRIO_Student Support Services,AUTOMATIC,Y
84.044,237D10FAA8F7C0B0E043814FD881C0B0,1,TRIO_Talent Search,AUTOMATIC,Y
84.047,237D10FAA8F8C0B0E043814FD881C0B0,1,TRIO_Upward Bound,AUTOMATIC,Y
84.048,237D10FAA8F9C0B0E043814FD881C0B0,1,Vocational Education_Basic Grants to States,AUTOMATIC,Y
84.051,237D10FAA8FAC0B0E043814FD881C0B0,1,Vocational Education_National Programs,AUTOMATIC,Y
84.06,237D10FAA8FBC0B0E043814FD881C0B0,1,Indian Education_Grants to Local Educational Agencies,AUTOMATIC,Y
84.063,237D10FAA8FCC0B0E043814FD881C0B0,1,Federal Pell Grant Program,AUTOMATIC,Y
84.066,237D10FAA8FDC0B0E043814FD881C0B0,1,TRIO_Educational Opportunity Centers,AUTOMATIC,Y
84.069,237D10FAA8FEC0B0E043814FD881C0B0,1,Leveraging Educational Assistance Partnership,AUTOMATIC,Y
84.083,237D10FAA8FFC0B0E043814FD881C0B0,1,Women's Educational Equity Act Program,AUTOMATIC,Y
84.101,237D10FAA900C0B0E043814FD881C0B0,1,Vocational Education_Indians Set-aside,AUTOMATIC,Y
84.103,237D10FAA901C0B0E043814FD881C0B0,1,Higher Education_TRIO Staff Training Program,AUTOMATIC,Y
84.116,237D10FAA902C0B0E043814FD881C0B0,1,Fund for the Improvement of Postsecondary Education,AUTOMATIC,Y
84.12,237D10FAA903C0B0E043814FD881C0B0,1,Minority Science and Engineering Improvement,AUTOMATIC,Y
84.126,237D10FAA904C0B0E043814FD881C0B0,1,Rehabilitation Services_Vocational Rehabilitation Grants to States,AUTOMATIC,Y
84.128,237D10FAA905C0B0E043814FD881C0B0,1,Rehabilitation Services_Service Projects,AUTOMATIC,Y
84.129,237D10FAA906C0B0E043814FD881C0B0,1,Rehabilitation Long-Term Training,AUTOMATIC,Y
84.132,237D10FAA907C0B0E043814FD881C0B0,1,Centers for Independent Living,AUTOMATIC,Y
84.133,237D10FAA908C0B0E043814FD881C0B0,1,National Institute on Disability and Rehabilitation Research,AUTOMATIC,Y
84.141,237D10FAA909C0B0E043814FD881C0B0,1,Migrant Education_High School Equivalency Program,AUTOMATIC,Y
84.144,237D10FAA90AC0B0E043814FD881C0B0,1,Migrant Education_Coordination Program,AUTOMATIC,Y
84.145,237D10FAA90BC0B0E043814FD881C0B0,1,Federal Real Property Assistance Program,AUTOMATIC,Y
84.149,237D10FAA90CC0B0E043814FD881C0B0,1,Migrant Education_College Assistance Migrant Program,AUTOMATIC,Y
84.153,237D10FAA90DC0B0E043814FD881C0B0,1,Business and International Education Projects,AUTOMATIC,Y
93.257,237D10FAAA07C0B0E043814FD881C0B0,1,Grants for Education  Prevention  and Early Detection of Radiogenic Cancers and Diseases,AUTOMATIC,Y
93.259,237D10FAAA08C0B0E043814FD881C0B0,1,Rural Access to Emergency Devices Grant,AUTOMATIC,Y
93.26,237D10FAAA09C0B0E043814FD881C0B0,1,Family Planning_Personnel Training,AUTOMATIC,Y
93.262,237D10FAAA0AC0B0E043814FD881C0B0,1,Occupational Safety and Health Research Projects,AUTOMATIC,Y
93.263,237D10FAAA0BC0B0E043814FD881C0B0,1,Occupational Safety and Health_Training Grants,AUTOMATIC,Y
93.264,237D10FAAA0CC0B0E043814FD881C0B0,1,Nurse Faculty Loan Program (NFLP),AUTOMATIC,Y
93.265,237D10FAAA0DC0B0E043814FD881C0B0,1,Comprehensive Geriatric Education Program(CGEP),AUTOMATIC,Y
93.266,237D10FAAB85C0B0E043814FD881C0B0,1,Rapid Expansion of Antiretroviral Therapy Programs for HIV-Infected Persons in Selected Countries in Africa and the Caribbean Under the President's Emergency Plan for AIDS Relief,AUTOMATIC,Y
93.267,237D10FAAB86C0B0E043814FD881C0B0,1,State Grants for Protection and Advocacy Services,AUTOMATIC,Y
93.268,237D10FAAA0EC0B0E043814FD881C0B0,1,Immunization Grants,AUTOMATIC,Y
93.271,237D10FAAA0FC0B0E043814FD881C0B0,1,Alcohol Research Career Development Awards for Scientists and Clinicians,AUTOMATIC,Y
93.272,237D10FAAA10C0B0E043814FD881C0B0,1,Alcohol National Research Service Awards for Research Training,AUTOMATIC,Y
93.273,237D10FAAA11C0B0E043814FD881C0B0,1,Alcohol Research Programs,AUTOMATIC,Y
93.275,237D10FAAB87C0B0E043814FD881C0B0,1,Substance Abuse and Mental Health Services-Access to Recovery,AUTOMATIC,Y
93.276,237D10FAAB88C0B0E043814FD881C0B0,1,Drug-Free Communities Support Program Grants,AUTOMATIC,Y
93.279,237D10FAAA12C0B0E043814FD881C0B0,1,Drug Abuse Research Programs,AUTOMATIC,Y
93.28,237D10FAAA13C0B0E043814FD881C0B0,1,National Institutes of Health Loan Repayment Program for Clinical Researchers,AUTOMATIC,Y
93.281,237D10FAAA14C0B0E043814FD881C0B0,1,Mental Health Research Career/Scientist Development Awards,AUTOMATIC,Y
93.282,237D10FAAA15C0B0E043814FD881C0B0,1,Mental Health National Research Service Awards for Research Training,AUTOMATIC,Y
93.283,237D10FAAA16C0B0E043814FD881C0B0,1,Centers for Disease Control and Prevention_Investigations and Technical Assistance,AUTOMATIC,Y
93.284,237D10FAAA17C0B0E043814FD881C0B0,1,Injury Prevention Program for American Indians and Alaskan Natives_Cooperative Agreements,AUTOMATIC,Y
93.285,237D10FAAB89C0B0E043814FD881C0B0,1,National Institutes of Health Pediatric Research Loan Repayment Program,AUTOMATIC,Y
93.286,237D10FAAA18C0B0E043814FD881C0B0,1,Discovery and Applied Research,AUTOMATIC,Y
93.287,237D10FAAA19C0B0E043814FD881C0B0,1,Bioengineering Research,AUTOMATIC,Y
93.288,237D10FAAA1AC0B0E043814FD881C0B0,1,National Health Service Corps Scholarship Program,AUTOMATIC,Y
93.289,237D10FAAA1BC0B0E043814FD881C0B0,1,President's Council on Physical Fitness and Sports,AUTOMATIC,Y
93.29,237D10FAAA1CC0B0E043814FD881C0B0,1,National Community Centers of Excellence in Women's Health,AUTOMATIC,Y
93.291,237D10FAAA1DC0B0E043814FD881C0B0,1,Surplus Property Utilization,AUTOMATIC,Y
93.3,237D10FAAA1EC0B0E043814FD881C0B0,1,National Center for Health Workforce Analysis,AUTOMATIC,Y
93.301,237D10FAAA1FC0B0E043814FD881C0B0,1,Small Rural Hospital Improvement Grants,AUTOMATIC,Y
93.302,237D10FAAA20C0B0E043814FD881C0B0,1,Healthy Schools  Healthy Communities,AUTOMATIC,Y
93.307,237D10FAAA21C0B0E043814FD881C0B0,1,Minority Health and Health Disparities Research,AUTOMATIC,Y
93.308,237D10FAAA22C0B0E043814FD881C0B0,1,Extramural Loan Repayment for Individuals from Disadvantaged Backgrounds Conducting Clinical Research,AUTOMATIC,Y
93.342,237D10FAAA23C0B0E043814FD881C0B0,1,Health Professions Student Loans  Including Primary Care Loans/Loans for Disadvantaged Students,AUTOMATIC,Y
93.358,237D10FAAA24C0B0E043814FD881C0B0,1,Advanced Education Nursing Traineeships,AUTOMATIC,Y
93.359,237D10FAAA25C0B0E043814FD881C0B0,1,Nurse Education  Practice and Retention Grants,AUTOMATIC,Y
93.361,237D10FAAA26C0B0E043814FD881C0B0,1,Nursing Research,AUTOMATIC,Y
93.364,237D10FAAA27C0B0E043814FD881C0B0,1,Nursing Student Loans,AUTOMATIC,Y
93.385,237D10FAAA28C0B0E043814FD881C0B0,1,National Institutes of Health Pediatric Research Loan Repayment Program,AUTOMATIC,Y
93.389,237D10FAAA29C0B0E043814FD881C0B0,1,National Center for Research Resources,AUTOMATIC,Y
93.39,237D10FAAA2AC0B0E043814FD881C0B0,1,Academic Research Enhancement Award,AUTOMATIC,Y
93.392,237D10FAAA2BC0B0E043814FD881C0B0,1,Cancer Construction,AUTOMATIC,Y
93.393,237D10FAAA2CC0B0E043814FD881C0B0,1,Cancer Cause and Prevention Research,AUTOMATIC,Y
93.394,237D10FAAA2DC0B0E043814FD881C0B0,1,Cancer Detection and Diagnosis Research,AUTOMATIC,Y
93.395,237D10FAAA2EC0B0E043814FD881C0B0,1,Cancer Treatment Research,AUTOMATIC,Y
93.396,237D10FAAA2FC0B0E043814FD881C0B0,1,Cancer Biology Research,AUTOMATIC,Y
93.397,237D10FAAA30C0B0E043814FD881C0B0,1,Cancer Centers Support Grants,AUTOMATIC,Y
93.398,237D10FAAA31C0B0E043814FD881C0B0,1,Cancer Research Manpower,AUTOMATIC,Y
93.399,237D10FAAA32C0B0E043814FD881C0B0,1,Cancer Control,AUTOMATIC,Y
93.441,237D10FAAA33C0B0E043814FD881C0B0,1,Indian Self-Determination,AUTOMATIC,Y
93.442,237D10FAAB8AC0B0E043814FD881C0B0,1,Special Diabetes Program for Indians (SDPI) Competitive Grant Program,AUTOMATIC,Y
93.55,237D10FAAA34C0B0E043814FD881C0B0,1,Transitional Living for Homeless Youth,AUTOMATIC,Y
93.551,237D10FAAA35C0B0E043814FD881C0B0,1,Abandoned Infants,AUTOMATIC,Y
93.556,237D10FAAA36C0B0E043814FD881C0B0,1,Promoting Safe and Stable Families,AUTOMATIC,Y
