FIN_COA_CD,ACCOUNT_NBR,OBJ_ID,VER_NBR,ACCOUNT_NM,ACCT_FSC_OFC_UID,ACCT_SPVSR_UNVL_ID,ACCT_MGR_UNVL_ID,ORG_CD,ACCT_TYP_CD,ACCT_PHYS_CMP_CD,SUB_FUND_GRP_CD,ACCT_FRNG_BNFT_CD,FIN_HGH_ED_FUNC_CD,ACCT_RSTRC_STAT_CD,ACCT_RSTRC_STAT_DT,ACCT_CITY_NM,ACCT_STATE_CD,ACCT_STREET_ADDR,ACCT_ZIP_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_ACCT_NBR,ACCT_CREATE_DT,ACCT_EFFECT_DT,ACCT_EXPIRATION_DT,CONT_FIN_COA_CD,CONT_ACCOUNT_NBR,ENDOW_FIN_COA_CD,ENDOW_ACCOUNT_NBR,CONTR_CTRL_FCOA_CD,CONTR_CTRLACCT_NBR,INCOME_FIN_COA_CD,INCOME_ACCOUNT_NBR,ACCT_ICR_TYP_CD,AC_CSTM_ICREXCL_CD,FIN_SERIES_ID,ICR_FIN_COA_CD,ICR_ACCOUNT_NBR,ACCT_IN_FP_CD,BDGT_REC_LVL_CD,ACCT_SF_CD,ACCT_PND_SF_CD,FIN_EXT_ENC_SF_CD,FIN_INT_ENC_SF_CD,FIN_PRE_ENC_SF_CD,FIN_OBJ_PRSCTRL_CD,CG_CFDA_NBR,ACCT_OFF_CMP_IND,ACCT_CLOSED_IND,CG_ACCT_RESP_ID,OLE_UNIV_ACCT_NBR,LBR_BEN_RT_CAT_CD,VNDR_HDR_GNRTD_ID,VNDR_DTL_ASND_ID
"BL","2931425","014C92B06BFBA16EE043814FD881A16E",2,"CONCEPTUAL TRANSLATION","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","CS","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 120","47405",null,null,030212000000,030212000000,040205000000,"BL","2331489",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931436","014C92B06A60A16EE043814FD881A16E",2,"MILES LABS XXXXX","OLE3889504703","OLE5166508090","OLE2983601426","PSY","NA","BL","ROFDS","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,850827000000,850827000000,960115000000,"BL","1031499",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931452","014C92B06A61A16EE043814FD881A16E",2,"MEMORY & COGNITION","OLE5166508090","OLE3792801722","OLE1781003865","PSY","NA","BL","ROFDS","Y","AA","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,860106000000,860106000000,950131000000,"BL","1031499",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","O","N","N","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931467","014C92B06A62A16EE043814FD881A16E",2,"PSYCHONOMICS PUBLICATIONS","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","AD","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,930112000000,930112000000,031216000000,"BL","2331489",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","N","H","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931476","014C92B06A63A16EE043814FD881A16E",2,"XXXXX RESEARCH-XXXXX","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCH 120","47405-1301",null,null,800808000000,800808000000,050131000000,"BL","2331489",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931477","014C92B06A64A16EE043814FD881A16E",2,"XXXXX - PSYCHOLOGICAL REVIEW","OLE3098006714","OLE6207703270","OLE2987604646","PSY","NA","BL","ROFDS","Y","AA","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,940406000000,940406000000,010327000000,"BL","2331489",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","N","C","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931483","014C92B06A65A16EE043814FD881A16E",2,"TWIN STUDIES RESEARCH PROG","OLE5334003983","OLE3889504703","OLE1781003865","PSY","NA","BL","ROFDS","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY","47405-1301",null,null,870319000000,870319000000,990319000000,"BL","1031499",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","N","H","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931490","014C92B06A66A16EE043814FD881A16E",2,"XXXXX-MINORITY ADVANCEMENT","OLE5166508090","OLE3792801722","OLE2988703413","PSY","NA","BL","ROFDS","Y","AD","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,920619000000,920619000000,950131000000,"BL","1031499",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931493","014C92B06BB7A16EE043814FD881A16E",2,"XXXXX CONSULTING","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","CS","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 120","47405",null,null,001011000000,001011000000,null,"BL","2331489",null,null,null,null,"BL","2931493",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2931495","014C92B06BB5A16EE043814FD881A16E",2,"XXXXX BEHAVIORAL & COGNITIVE NEUROSC","OLE4818506871","OLE3889504703","OLE4318506633","ARSD","NA","BL","ROFDS","Y","CS","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 120","47405",null,null,001010000000,001010000000,null,"BL","2331489",null,null,null,null,"BL","2931495",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2931497","014C92B06BB6A16EE043814FD881A16E",2,"INTEGRATED PHYSIOLOGICAL & BEHAVIORAL","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","CS","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 120","47405",null,null,001011000000,001011000000,null,"BL","2331489",null,null,null,null,"BL","2931497",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2931506","014C92B06A67A16EE043814FD881A16E",2,"XXXXX-RESEARCH-PSYCH","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY BUILDING","47405",null,null,960207000000,960207000000,030919000000,"BL","2331489",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2931507","014C92B06A68A16EE043814FD881A16E",2,"XXXXX - ALCOHOL RESEARCH","OLE4318506633","OLE3889504703","OLE4318506633","PSY","NA","BL","ROFDS","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY","47405",null,null,970630000000,970630000000,030318000000,"BL","2331489",null,null,null,null,"BL","1023287",null,null,null,null,null,"N","O","H","Y","N","N","N","N",null,"N","Y",null,"1047410","--",null,null
"BL","2942915","451F07780A4CB1C6E043814FD881B1C6",2,"IMBI FAC RES-CHERBAS","OLE6076602019","OLE3889504703","OLE1781003865","BI","NA","BL","ROFDS","Y","IPR","R",null,"bloomington","IN","1001 E 3rd Street","47405",null,null,970618113538,970618000000,null,"BL","2324689",null,null,null,null,"BL","2324601",null,null,null,null,null,null,"O","H","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2942945","451F07780A4DB1C6E043814FD881B1C6",2,"INNES-FAC RES IMBI","OLE6076602019","OLE3889504703","OLE3127805179","BI","NA","BL","ROFDS","Y","IPR","R",null,"bloomington","IN","1001 E 3rd Street","47405",null,null,970516171005,970516000000,null,"BL","2324689",null,null,null,null,"BL","2324601",null,null,null,null,null,null,"O","H","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2942950","451F07780A4EB1C6E043814FD881B1C6",2,"KAO - FAC RES - IMBI","OLE1257009999","OLE6276904397","OLE1781003865","BI","NA","BL","ROFDS","Y","IPR","R",null,"bloomington","IN","1001 E 3rd Street","47405",null,null,980702091110,980702000000,000831000000,"BL","2324689",null,null,null,null,"BL","2324601",null,null,null,null,null,null,"O","C","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2942960","451F07780A4FB1C6E043814FD881B1C6",2,"TOGASAKI RESEARCH-IMCB","OLE6076602019","OLE3889504703","OLE6076602019","BI","NA","BL","ROFDS","Y","IPR","R",null,"BLOOMINGTON","IN","1001 E 3RD STREET","47405",null,null,950203091344,950202000000,051102000000,"BL","2324689",null,null,null,null,"BL","2324601",null,null,null,null,null,null,"O","H","Y","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"BL","2947400","BL2947400",1,"JAPANESE POST-WAR","OLE1000135747","OLE1000196104","OLE1000135747","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY","47405",null,null,110620212204,000519000000,050418000000,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"Y",null,"1047410","--",null,null
"BL","2947405","BL2947405",1,"BANDA HUNGARIAN LIBRARY FUND","OLE1000135747","OLE2779137","OLE1000135747","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405",null,null,110620212204,980730000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947429","BL2947429",1,"BOB KNIGHT LIBRARY END","OLE1000135747","OLE2779137","OLE1000135747","LADM","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY C201","47405-1801",null,null,110620212204,990402000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947430","BL2947430",1,"GEOLOGY","OLE4318506633","OLE3889504703","OLE4318506633","GEOL","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,110620212204,110922000000,null,"BL","2331489",null,null," "," ","BL","2231408",null,"N",null,null,null,"N","C","A","N","N","N","N","N"," ","N","N",null,"1047410","--",null,null
"BL","2947432","BL2947432",1,"EAST ASIAN LIBRARY FUND","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY","47405",null,null,110620212204,000927000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947433","BL2947433",1,"HELEN WELCH PAINTER CHILDREN'S COLLECTIO","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY","47405",null,null,110620212204,010130000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947434","BL2947434",1,"WELLS ENDOWMENT","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY","47405",null,null,110620212204,010930000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947435","BL2947435",1,"CLASS OF 48 WELLS BK END","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",050816000000,"BLOOMINGTON","IN","1320 E. 10TH ST","47405",null,null,110620212204,050817000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947437","BL2947437",1,"ARTISTS' BOOK ENDOWMENT","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",060929000000,"BLOOMINGTON","IN","1320 E. 10TH STREET","47405",null,null,110620212204,061005000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947445","BL2947445",1,"COLLECTIONS EXCELLENCE FUND","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405-1801",null,null,110620212204,760701000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","L","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947447","BL2947447",1,"LINGLE CRAIG FUND","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405-1801",null,null,110620212204,930721000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947449","BL2947449",1,"STICKELL MEMORIAL ENDOWMENT","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY C201","47405-1801",null,null,110620212204,990410000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947450","BL2947450",1,"BAIN SWIGGETT POETRY LIBR","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405-1801",null,null,110620212204,760701000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","N","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947452","BL2947452",1,"ELWERT LIBRARY END.","OLE1000135747","OLE2779137","OLE1000135747","LADM","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY C201","47405-1801",null,null,110620212204,990410000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947454","BL2947454",1,"LIBRARY BOOK ENDOWMENT","OLE1000135747","OLE1000196104","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY C201","47405-1801",null,null,110620212204,990410000000,050418000000,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"Y",null,"1047410","--",null,null
"BL","2947455","BL2947455",1,"MCCULLOUGH FUND ENDOWMENT","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",050816000000,"BLOOMINGTON","IN","1320 E. 10TH ST","47405",null,null,110620212204,050817000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947457","BL2947457",1,"BLOOMBERG","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","1320 E. 10TH ST","47405",null,null,110620212204,100421000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","N","N","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947466","BL2947466",1,"MISC GIFTS PHILIPPINE","OLE1000135747","OLE2779137","OLE1000135747","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405-1801",null,null,110620212204,891207000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947477","BL2947477",1,"F M SMITH BEQUEST       INC","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405-1801",null,null,110620212204,760701000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","N","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947479","BL2947479",1,"CLASS OF 1967 ENDOWMENT","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",null,"BLOOMINGTON","IN","LIBRARY E350","47405",null,null,110620212204,000218000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","N","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947481","BL2947481",1,"CLASS OF 1954 ENDOWMENT","OLE1000135747","OLE2779137","OLE1000078945","LMAT","NA","BL","ROFDS","Y","LIB","R",050711000000,"BLOOMINGTON","IN","1320 E. 10TH ST.","47405",null,null,110620212204,050722000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","O","H","Y","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"BL","2947482","BL-2947482",1,"EDUCATION","OLE4318506633","OLE3889504703","OLE4318506633","EDUC","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","O","Y",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947483","BL-2947483",1,"MEDICAL SCIENCES","OLE4318506633","OLE3889504703","OLE4318506633","MEDS","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947485","BL-2947485",1,"BIOLOGY","OLE4318506633","OLE3889504703","OLE4318506633","BI","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947486","BL-2947486",1,"CHEMISTRY","OLE4318506633","OLE3889504703","OLE4318506633","CHEM","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947487","BL-2947487",1,"COMPARATIVE LIT","OLE4318506633","OLE3889504703","OLE4318506633","CMLT","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947488","BL-2947488",1,"FOLKLORE","OLE4318506633","OLE3889504703","OLE4318506633","FOLK","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947489","BL-2947489",1,"FRENCH & ITALIAN","OLE4318506633","OLE3889504703","OLE4318506633","FRIT","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947490","BL-2947490",1,"SPEECH AND HEARING","OLE4318506633","OLE3889504703","OLE4318506633","SPHS","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947491","BL-2947491",1,"HISTORY","OLE4318506633","OLE3889504703","OLE4318506633","HIST","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","2947492","BL-2947492",1,"HIST & PHIL OF SCI","OLE4318506633","OLE3889504703","OLE4318506633","HPSC","NA","BL","GENFND","Y","LIB","U",null,"Bloomington","IN","1320 E 10th St","47405-1801",null,null,null,110922000000,null,"BL","2331489",null,null,null,null,"BL","2231408",null,null,null,null,null,null,"C","A","N",null,null,null,"N",null,"N","N",null,"1047410","--",null,null
"BL","4031419","014C92B06A7BA16EE043814FD881A16E",2,"UNIV OF TENNESSEE-XXXXX","OLE4146202628","OLE3889504703","OLE1781003865","PSY","NA","BL","HIEDUD","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCH 122","47405-1301",null,null,971105000000,970808000000,000430000000,"BL","2331489",null,null,null,null,"BL","4031419","11",null,"093","BL","1023287","N","O","N","N","Y","Y","Y","N","93.867","N","Y",4,"1047410","--",null,null
"BL","4031420","014C92B06A7CA16EE043814FD881A16E",2,"UNIV OF DELAWARE - XXXXX","OLE6126708165","OLE3889504703","OLE1781003865","PSY","NA","BL","HIEDUP","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,980114000000,970601000000,000531000000,"BL","2331489",null,null,null,null,"BL","4031420","21",null,"110","BL","1023287","N","O","N","N","Y","Y","Y","N","93.242","N","Y",13,"1047410","--",null,null
"BL","4031421","014C92B06A7DA16EE043814FD881A16E",2,"CHILDRENS HOSPITAL MEDICAL CTR  XXXXX","OLE3889504703","OLE4321004623","OLE1781003865","PSY","NA","BL","NONPRM","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,980520000000,980210000000,990531000000,"BL","1031499",null,null,null,null,"BL","4031421","21",null,"099","BL","1023287","N","O","N","N","Y","Y","Y","N","93.847","N","Y",11,"1047410","--",null,null
"BL","4031422","014C92B06A7EA16EE043814FD881A16E",2,"CHILDRENS HOSP MED CTR /MINORITY SUPPL","OLE3889504703","OLE4321004623","OLE2960207362","PSY","NA","BL","NONPRM","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,980520000000,980210000000,990531000000,"BL","1031499",null,null,"BL","4031421","BL","4031422","21",null,"099","BL","1023287","N","O","N","N","Y","Y","Y","N","93.847","N","Y",11,"1047410","--",null,null
"BL","4031423","014C92B06A7FA16EE043814FD881A16E",2,"UNIV OF FLORIDA-XXXXX","OLE3889504703","OLE4321004623","OLE6110703327","PSY","NA","BL","HIEDUD","Y","IPR","R",null,"BLOOMINGTON","IN","PSYCHOLOGY 122","47405-1301",null,null,980924000000,980901000000,990831000000,"BL","1031499",null,null,null,null,"BL","4031423","21",null,"110","BL","1023287","N","O","N","N","Y","Y","Y","N","93.838","N","Y",4,"1047410","--",null,null
