CA_ICR_ACCT_GNRTD_ID,OBJ_ID,VER_NBR,FIN_COA_CD,ACCOUNT_NBR,ICR_FIN_COA_CD,ICR_FIN_ACCT_NBR,ACLN_PCT,DOBJ_MAINT_CD_ACTV_IND
11297,C472501075435765E040220A4C16066C,1,BL,4724754,BL,1023287,100,Y
11298,C472501075445765E040220A4C16066C,1,BL,4724755,BL,1023287,100,Y
11299,C472501075455765E040220A4C16066C,1,BL,4724756,BL,1023287,100,Y
11300,C472501075465765E040220A4C16066C,1,BL,4724757,BL,1023287,100,Y
11301,C472501075475765E040220A4C16066C,1,BL,4724758,BL,1023287,100,Y
11302,C472501075485765E040220A4C16066C,1,BL,4731401,BL,1023287,100,Y
11303,C472501075495765E040220A4C16066C,1,BL,4731402,BL,1023287,100,Y
11304,C4725010754A5765E040220A4C16066C,1,BL,4823204,BL,1023287,100,Y
11305,C4725010754B5765E040220A4C16066C,1,BL,4823205,BL,1023287,100,Y
11306,C4725010754C5765E040220A4C16066C,1,BL,4823206,BL,1023287,100,Y
11307,C4725010754D5765E040220A4C16066C,1,BL,4823207,BL,1023287,100,Y
11308,C4725010754E5765E040220A4C16066C,1,BL,4824300,BL,1023287,100,Y
11309,C4725010754F5765E040220A4C16066C,1,BL,4824400,BL,1023287,100,Y
11310,C472501075505765E040220A4C16066C,1,BL,4824401,BL,1023287,100,Y
11311,C472501075515765E040220A4C16066C,1,BL,4824402,BL,1023287,100,Y
11312,C472501075525765E040220A4C16066C,1,BL,4824403,BL,1023287,100,Y
11313,C472501075535765E040220A4C16066C,1,BL,4824404,BL,1023287,100,Y
11314,C472501075545765E040220A4C16066C,1,BL,4824405,BL,1023287,100,Y
11315,C472501075555765E040220A4C16066C,1,BL,4824406,BL,1023287,100,Y
11316,C472501075565765E040220A4C16066C,1,BL,4824407,BL,1023287,100,Y
11317,C472501075575765E040220A4C16066C,1,BL,4824408,BL,1023287,100,Y
11318,C472501075585765E040220A4C16066C,1,BL,4824409,BL,1023287,100,Y
11319,C472501075595765E040220A4C16066C,1,BL,4824410,BL,1023287,100,Y
11320,C4725010755A5765E040220A4C16066C,1,BL,4824411,BL,1023287,100,Y
11321,C4725010755B5765E040220A4C16066C,1,BL,4824412,BL,1023287,100,Y
11322,C4725010755C5765E040220A4C16066C,1,BL,4824413,BL,1023287,100,Y
11323,C4725010755D5765E040220A4C16066C,1,BL,4824414,BL,1023287,100,Y
11324,C4725010755E5765E040220A4C16066C,1,BL,4824415,BL,1023287,100,Y
11325,C4725010755F5765E040220A4C16066C,1,BL,4824416,BL,1023287,100,Y
11326,C472501075605765E040220A4C16066C,1,BL,4824417,BL,1023287,100,Y
11327,C472501075615765E040220A4C16066C,1,BL,4824418,BL,1023287,100,Y
11328,C472501075625765E040220A4C16066C,1,BL,4824419,BL,1023287,100,Y
11329,C472501075635765E040220A4C16066C,1,BL,4824420,BL,1023287,100,Y
11330,C472501075645765E040220A4C16066C,1,BL,4824421,BL,1023287,100,Y
11331,C472501075655765E040220A4C16066C,1,BL,4824422,BL,1023287,100,Y
11332,C472501075665765E040220A4C16066C,1,BL,4824448,BL,1023287,100,Y
11333,C472501075675765E040220A4C16066C,1,BL,4824449,BL,1023287,100,Y
11334,C472501075685765E040220A4C16066C,1,BL,4824450,BL,1023287,100,Y
11335,C472501075695765E040220A4C16066C,1,BL,4824451,BL,1023287,100,Y
11336,C4725010756A5765E040220A4C16066C,1,BL,4824452,BL,1023287,100,Y
11337,C4725010756B5765E040220A4C16066C,1,BL,4824453,BL,1023287,100,Y
11338,C4725010756C5765E040220A4C16066C,1,BL,4824454,BL,1023287,100,Y
11339,C4725010756D5765E040220A4C16066C,1,BL,4824455,BL,1023287,100,Y
11340,C4725010756E5765E040220A4C16066C,1,BL,4824456,BL,1023287,100,Y
11341,C4725010756F5765E040220A4C16066C,1,BL,4824457,BL,1023287,100,Y
11342,C472501075705765E040220A4C16066C,1,BL,4824458,BL,1023287,100,Y
11343,C472501075715765E040220A4C16066C,1,BL,4824459,BL,1023287,100,Y
11344,C472501075725765E040220A4C16066C,1,BL,4824460,BL,2324689,100,Y
11345,C472501075735765E040220A4C16066C,1,BL,4824461,BL,1023287,100,Y
11346,C472501075745765E040220A4C16066C,1,BL,4824462,BL,1023287,100,Y
11347,C472501075755765E040220A4C16066C,1,BL,4824463,BL,1023287,100,Y
11348,C472501075765765E040220A4C16066C,1,BL,4824464,BL,1023287,100,Y
11349,C472501075775765E040220A4C16066C,1,BL,4824465,BL,1023287,100,Y
11350,C472501075785765E040220A4C16066C,1,BL,4824466,BL,1023287,100,Y
11351,C472501075795765E040220A4C16066C,1,BL,4824467,BL,1023287,100,Y
11352,C4725010757A5765E040220A4C16066C,1,BL,4824468,BL,1023287,100,Y
11353,C4725010757B5765E040220A4C16066C,1,BL,4824469,BL,1023287,100,Y
11354,C4725010757C5765E040220A4C16066C,1,BL,4824470,BL,1023287,100,Y
11355,C4725010757D5765E040220A4C16066C,1,BL,4824471,BL,1023287,100,Y
11356,C4725010757E5765E040220A4C16066C,1,BL,4824472,BL,1023287,100,Y
11357,C4725010757F5765E040220A4C16066C,1,BL,4824473,BL,1023287,100,Y
11358,C472501075805765E040220A4C16066C,1,BL,4824474,BL,1023287,100,Y
11359,C472501075815765E040220A4C16066C,1,BL,4824475,BL,1023287,100,Y
11360,C472501075825765E040220A4C16066C,1,BL,4824476,BL,1023287,100,Y
11361,C472501075835765E040220A4C16066C,1,BL,4824477,BL,1023287,100,Y
11362,C472501075845765E040220A4C16066C,1,BL,4824478,BL,1023287,100,Y
11363,C472501075855765E040220A4C16066C,1,BL,4824479,BL,1023287,100,Y
11364,C472501075865765E040220A4C16066C,1,BL,4824480,BL,1023287,100,Y
11365,C472501075875765E040220A4C16066C,1,BL,4824481,BL,1023287,100,Y
11366,C472501075885765E040220A4C16066C,1,BL,4824482,BL,1023287,100,Y
11367,C472501075895765E040220A4C16066C,1,BL,4824483,BL,1023287,100,Y
11368,C4725010758A5765E040220A4C16066C,1,BL,4824484,BL,1023287,100,Y
11369,C4725010758B5765E040220A4C16066C,1,BL,4824485,BL,1023287,100,Y
11370,C4725010758C5765E040220A4C16066C,1,BL,4824486,BL,1023287,100,Y
11371,C4725010758D5765E040220A4C16066C,1,BL,4824487,BL,1023287,100,Y
11372,C4725010758E5765E040220A4C16066C,1,BL,4824488,BL,1023287,100,Y
11373,C4725010758F5765E040220A4C16066C,1,BL,4824489,BL,1023287,100,Y
11374,C472501075905765E040220A4C16066C,1,BL,4824490,BL,1023287,100,Y
11375,C472501075915765E040220A4C16066C,1,BL,4824491,BL,1023287,100,Y
11376,C472501075925765E040220A4C16066C,1,BL,4824492,BL,1023287,100,Y
11377,C472501075935765E040220A4C16066C,1,BL,4824493,BL,1023287,100,Y
11378,C472501075945765E040220A4C16066C,1,BL,4824494,BL,1023287,100,Y
11379,C472501075955765E040220A4C16066C,1,BL,4824495,BL,1023287,100,Y
11380,C472501075965765E040220A4C16066C,1,BL,4824496,BL,1023287,100,Y
11381,C472501075975765E040220A4C16066C,1,BL,4824497,BL,1023287,100,Y
11382,C472501075985765E040220A4C16066C,1,BL,4824498,BL,1023287,100,Y
11383,C472501075995765E040220A4C16066C,1,BL,4824499,BL,1023287,100,Y
11384,C4725010759A5765E040220A4C16066C,1,BL,4824500,BL,1023287,100,Y
11385,C4725010759B5765E040220A4C16066C,1,BL,4824501,BL,1023287,100,Y
11386,C4725010759C5765E040220A4C16066C,1,BL,4824502,BL,1023287,100,Y
11387,C4725010759D5765E040220A4C16066C,1,BL,4824503,BL,1023287,100,Y
11388,C4725010759E5765E040220A4C16066C,1,BL,4824504,BL,1023287,100,Y
11389,C4725010759F5765E040220A4C16066C,1,BL,4824505,BL,1023287,100,Y
11390,C472501075A05765E040220A4C16066C,1,BL,4824506,BL,1023287,100,Y
11391,C472501075A15765E040220A4C16066C,1,BL,4824507,BL,1023287,100,Y
11392,C472501075A25765E040220A4C16066C,1,BL,4824508,BL,1023287,100,Y
11393,C472501075A35765E040220A4C16066C,1,BL,4824509,BL,1023287,100,Y
11394,C472501075A45765E040220A4C16066C,1,BL,4824510,BL,1023287,100,Y
11395,C472501075A55765E040220A4C16066C,1,BL,4824511,BL,1023287,100,Y
11396,C472501075A65765E040220A4C16066C,1,BL,4824512,BL,1023287,100,Y
11397,C472501075A75765E040220A4C16066C,1,BL,4824513,BL,1023287,100,Y
11398,C472501075A85765E040220A4C16066C,1,BL,4824514,BL,1023287,100,Y
11399,C472501075A95765E040220A4C16066C,1,BL,4824515,BL,1023287,100,Y
11400,C472501075AA5765E040220A4C16066C,1,BL,4824516,BL,1023287,100,Y
11401,C472501075AB5765E040220A4C16066C,1,BL,4824517,BL,1023287,100,Y
11402,C472501075AC5765E040220A4C16066C,1,BL,4824518,BL,1023287,100,Y
11403,C472501075AD5765E040220A4C16066C,1,BL,4824519,BL,1023287,100,Y
11404,C472501075AE5765E040220A4C16066C,1,BL,4824520,BL,1023287,100,Y
11405,C472501075AF5765E040220A4C16066C,1,BL,4824521,BL,1023287,100,Y
11406,C472501075B05765E040220A4C16066C,1,BL,4824522,BL,1023287,100,Y
11407,C472501075B15765E040220A4C16066C,1,BL,4824523,BL,1023287,100,Y
11408,C472501075B25765E040220A4C16066C,1,BL,4824524,BL,1023287,100,Y
11409,C472501075B35765E040220A4C16066C,1,BL,4824525,BL,1023287,100,Y
11410,C472501075B45765E040220A4C16066C,1,BL,4824526,BL,1023287,100,Y
11411,C472501075B55765E040220A4C16066C,1,BL,4824527,BL,1023287,100,Y
11412,C472501075B65765E040220A4C16066C,1,BL,4824528,BL,1023287,100,Y
11413,C472501075B75765E040220A4C16066C,1,BL,4824529,BL,1023287,100,Y
11414,C472501075B85765E040220A4C16066C,1,BL,4824530,BL,1023287,100,Y
11415,C472501075B95765E040220A4C16066C,1,BL,4824531,BL,1023287,100,Y
11416,C472501075BA5765E040220A4C16066C,1,BL,4824532,BL,1023287,100,Y
11417,C472501075BB5765E040220A4C16066C,1,BL,4824533,BL,1023287,100,Y
11418,C472501075BC5765E040220A4C16066C,1,BL,4824534,BL,1023287,100,Y
11419,C472501075BD5765E040220A4C16066C,1,BL,4824535,BL,1023287,100,Y
11420,C472501075BE5765E040220A4C16066C,1,BL,4824536,BL,1023287,100,Y
11421,C472501075BF5765E040220A4C16066C,1,BL,4824537,BL,1023287,100,Y
11422,C472501075C05765E040220A4C16066C,1,BL,4824538,BL,1023287,100,Y
11423,C472501075C15765E040220A4C16066C,1,BL,4824539,BL,1023287,100,Y
11424,C472501075C25765E040220A4C16066C,1,BL,4824540,BL,1023287,100,Y
11425,C472501075C35765E040220A4C16066C,1,BL,4824541,BL,1023287,100,Y
11426,C472501075C45765E040220A4C16066C,1,BL,4824542,BL,1023287,100,Y
11427,C472501075C55765E040220A4C16066C,1,BL,4824543,BL,1023287,100,Y
11428,C472501075C65765E040220A4C16066C,1,BL,4824544,BL,1023287,100,Y
11429,C472501075C75765E040220A4C16066C,1,BL,4824545,BL,1023287,100,Y
11430,C472501075C85765E040220A4C16066C,1,BL,4824546,BL,1023287,100,Y
11431,C472501075C95765E040220A4C16066C,1,BL,4824547,BL,1023287,100,Y
11432,C472501075CA5765E040220A4C16066C,1,BL,4824423,BL,1023287,100,Y
11433,C472501075CB5765E040220A4C16066C,1,BL,4824424,BL,1023287,100,Y
11434,C472501075CC5765E040220A4C16066C,1,BL,4824425,BL,1023287,100,Y
11435,C472501075CD5765E040220A4C16066C,1,BL,4824426,BL,1023287,100,Y
11436,C472501075CE5765E040220A4C16066C,1,BL,4824427,BL,1023287,100,Y
11437,C472501075CF5765E040220A4C16066C,1,BL,4824428,BL,1023287,100,Y
11438,C472501075D05765E040220A4C16066C,1,BL,4824429,BL,1023287,100,Y
11439,C472501075D15765E040220A4C16066C,1,BL,4824430,BL,1023287,100,Y
11440,C472501075D25765E040220A4C16066C,1,BL,4824431,BL,1023287,100,Y
11441,C472501075D35765E040220A4C16066C,1,BL,4824432,BL,1023287,100,Y
11442,C472501075D45765E040220A4C16066C,1,BL,4824433,BL,1023287,100,Y
11443,C472501075D55765E040220A4C16066C,1,BL,4824434,BL,1023287,100,Y
11444,C472501075D65765E040220A4C16066C,1,BL,4824435,BL,1023287,100,Y
11445,C472501075D75765E040220A4C16066C,1,BL,4824436,BL,1023287,100,Y
11446,C472501075D85765E040220A4C16066C,1,BL,4824437,BL,1023287,100,Y
11447,C472501075D95765E040220A4C16066C,1,BL,4824438,BL,1023287,100,Y
11448,C472501075DA5765E040220A4C16066C,1,BL,4824439,BL,1023287,100,Y
11449,C472501075DB5765E040220A4C16066C,1,BL,4824440,BL,1023287,100,Y
11450,C472501075DC5765E040220A4C16066C,1,BL,4824441,BL,1023287,100,Y
11451,C472501075DD5765E040220A4C16066C,1,BL,4824442,BL,1023287,100,Y
11452,C472501075DE5765E040220A4C16066C,1,BL,4824443,BL,1023287,100,Y
11453,C472501075DF5765E040220A4C16066C,1,BL,4824444,BL,1023287,100,Y
11454,C472501075E05765E040220A4C16066C,1,BL,4824445,BL,1023287,100,Y
11455,C472501075E15765E040220A4C16066C,1,BL,4824446,BL,1023287,100,Y
11456,C472501075E25765E040220A4C16066C,1,BL,4824447,BL,1023287,100,Y
11457,C472501075E35765E040220A4C16066C,1,BL,4631668,BL,1023287,100,Y
11458,C472501075E45765E040220A4C16066C,1,BL,4631669,BL,1023287,100,Y
11459,C472501075E55765E040220A4C16066C,1,BL,4631670,BL,1023287,100,Y
11460,C472501075E65765E040220A4C16066C,1,BL,4631671,BL,1023287,100,Y
11461,C472501075E75765E040220A4C16066C,1,BL,4631672,BL,1023287,100,Y
11462,C472501075E85765E040220A4C16066C,1,BL,4631674,BL,1023287,100,Y
11463,C472501075E95765E040220A4C16066C,1,BL,4631675,BL,1023287,100,Y
11464,C472501075EA5765E040220A4C16066C,1,BL,4631677,BL,1023287,100,Y
11465,C472501075EB5765E040220A4C16066C,1,BL,4631678,BL,1023287,100,Y
11466,C472501075EC5765E040220A4C16066C,1,BL,4631680,BL,1023287,100,Y
11467,C472501075ED5765E040220A4C16066C,1,BL,4631681,BL,1023287,100,Y
11468,C472501075EE5765E040220A4C16066C,1,BL,4631682,BL,1023287,100,Y
11469,C472501075EF5765E040220A4C16066C,1,BL,4631683,BL,1023287,100,Y
11470,C472501075F05765E040220A4C16066C,1,BL,4631684,BL,1023287,100,Y
11471,C472501075F15765E040220A4C16066C,1,BL,4631685,BL,1023287,100,Y
11472,C472501075F25765E040220A4C16066C,1,BL,4631686,BL,1023287,100,Y
11473,C472501075F35765E040220A4C16066C,1,BL,4631688,BL,1023287,100,Y
11474,C472501075F45765E040220A4C16066C,1,BL,4631691,BL,1023287,100,Y
11475,C472501075F55765E040220A4C16066C,1,BL,4631692,BL,1023287,100,Y
11476,C472501075F65765E040220A4C16066C,1,BL,4631693,BL,1023287,100,Y
11477,C472501075F75765E040220A4C16066C,1,BL,4631695,BL,1023287,100,Y
11478,C472501075F85765E040220A4C16066C,1,BL,4631696,BL,1023287,100,Y
11479,C472501075F95765E040220A4C16066C,1,BL,4631697,BL,1023287,100,Y
11480,C472501075FA5765E040220A4C16066C,1,BL,4631699,BL,1023287,100,Y
11481,C472501075FB5765E040220A4C16066C,1,BL,4824598,BL,1023287,100,Y
11482,C472501075FC5765E040220A4C16066C,1,BL,4824599,BL,1023287,100,Y
11483,C472501075FD5765E040220A4C16066C,1,BL,4824600,BL,1023287,100,Y
11484,C472501075FE5765E040220A4C16066C,1,BL,4824601,BL,1023287,100,Y
11485,C472501075FF5765E040220A4C16066C,1,BL,4824602,BL,1023287,100,Y
11486,C472501076005765E040220A4C16066C,1,BL,4824603,BL,1023287,100,Y
11487,C472501076015765E040220A4C16066C,1,BL,4824604,BL,1023287,100,Y
11488,C472501076025765E040220A4C16066C,1,BL,4824605,BL,1023287,100,Y
11489,C472501076035765E040220A4C16066C,1,BL,4824606,BL,1023287,100,Y
11490,C472501076045765E040220A4C16066C,1,BL,4824607,BL,1023287,100,Y
11491,C472501076055765E040220A4C16066C,1,BL,4824608,BL,1023287,100,Y
11492,C472501076065765E040220A4C16066C,1,BL,4824609,BL,1023287,100,Y
11493,C472501076075765E040220A4C16066C,1,BL,4824610,BL,1023287,100,Y
11494,C472501076085765E040220A4C16066C,1,BL,4824611,BL,1023287,100,Y
11495,C472501076095765E040220A4C16066C,1,BL,4824612,BL,1023287,100,Y
11496,C4725010760A5765E040220A4C16066C,1,BL,4824613,BL,1023287,100,Y
11497,C4725010760B5765E040220A4C16066C,1,BL,4824614,BL,1023287,100,Y
11498,C4725010760C5765E040220A4C16066C,1,BL,4824615,BL,1023287,100,Y
11499,C4725010760D5765E040220A4C16066C,1,BL,4824616,BL,1023287,100,Y
11500,C4725010760E5765E040220A4C16066C,1,BL,4824617,BL,1023287,100,Y
11501,C4725010760F5765E040220A4C16066C,1,BL,4824618,BL,1023287,100,Y
11502,C472501076105765E040220A4C16066C,1,BL,4824619,BL,1023287,100,Y
11503,C472501076115765E040220A4C16066C,1,BL,4824620,BL,1023287,100,Y
11504,C472501076125765E040220A4C16066C,1,BL,4824621,BL,1023287,100,Y
11505,C472501076135765E040220A4C16066C,1,BL,4824622,BL,1023287,100,Y
11506,C472501076145765E040220A4C16066C,1,BL,4824623,BL,1023287,100,Y
11507,C472501076155765E040220A4C16066C,1,BL,4824624,BL,1023287,100,Y
11508,C472501076165765E040220A4C16066C,1,BL,4824625,BL,1023287,100,Y
11509,C472501076175765E040220A4C16066C,1,BL,4824626,BL,1023287,100,Y
11510,C472501076185765E040220A4C16066C,1,BL,4824627,BL,1023287,100,Y
11511,C472501076195765E040220A4C16066C,1,BL,4824628,BL,1023287,100,Y
11512,C4725010761A5765E040220A4C16066C,1,BL,4824629,BL,1023287,100,Y
11513,C4725010761B5765E040220A4C16066C,1,BL,4824630,BL,1023287,100,Y
11514,C4725010761C5765E040220A4C16066C,1,BL,4824631,BL,1023287,100,Y
11515,C4725010761D5765E040220A4C16066C,1,BL,4824632,BL,1023287,100,Y
11516,C4725010761E5765E040220A4C16066C,1,BL,4824633,BL,1023287,100,Y
11517,C4725010761F5765E040220A4C16066C,1,BL,4824634,BL,1023287,100,Y
11518,C472501076205765E040220A4C16066C,1,BL,4824635,BL,1023287,100,Y
11519,C472501076215765E040220A4C16066C,1,BL,4824636,BL,1023287,100,Y
11520,C472501076225765E040220A4C16066C,1,BL,4824637,BL,1023287,100,Y
11521,C472501076235765E040220A4C16066C,1,BL,4824638,BL,1023287,100,Y
11522,C472501076245765E040220A4C16066C,1,BL,4824639,BL,1023287,100,Y
11523,C472501076255765E040220A4C16066C,1,BL,4824640,BL,1023287,100,Y
11524,C472501076265765E040220A4C16066C,1,BL,4824641,BL,1023287,100,Y
11525,C472501076275765E040220A4C16066C,1,BL,4824642,BL,1023287,100,Y
11526,C472501076285765E040220A4C16066C,1,BL,4824643,BL,1023287,100,Y
11527,C472501076295765E040220A4C16066C,1,BL,4824644,BL,1023287,100,Y
11528,C4725010762A5765E040220A4C16066C,1,BL,4824645,BL,1023287,100,Y
11529,C4725010762B5765E040220A4C16066C,1,BL,4824646,BL,1023287,100,Y
11530,C4725010762C5765E040220A4C16066C,1,BL,4824647,BL,1023287,100,Y
11531,C4725010762D5765E040220A4C16066C,1,BL,4824648,BL,1023287,100,Y
11532,C4725010762E5765E040220A4C16066C,1,BL,4824649,BL,1023287,100,Y
11533,C4725010762F5765E040220A4C16066C,1,BL,4824652,BL,1023287,100,Y
11534,C472501076305765E040220A4C16066C,1,BL,4824653,BL,1023287,100,Y
11535,C472501076315765E040220A4C16066C,1,BL,4824654,BL,1023287,100,Y
11536,C472501076325765E040220A4C16066C,1,BL,4824655,BL,1023287,100,Y
11537,C472501076335765E040220A4C16066C,1,BL,4824656,BL,1023287,100,Y
11538,C472501076345765E040220A4C16066C,1,BL,4824657,BL,1023287,100,Y
11539,C472501076355765E040220A4C16066C,1,BL,4824658,BL,1023287,100,Y
11540,C472501076365765E040220A4C16066C,1,BL,4824659,BL,1023287,100,Y
11541,C472501076375765E040220A4C16066C,1,BL,4824660,BL,1023287,100,Y
11542,C472501076385765E040220A4C16066C,1,BL,4824661,BL,1023287,100,Y
11543,C472501076395765E040220A4C16066C,1,BL,4824662,BL,1023287,100,Y
11544,C4725010763A5765E040220A4C16066C,1,BL,4824663,BL,1023287,100,Y
11545,C4725010763B5765E040220A4C16066C,1,BL,4824664,BL,1023287,100,Y
11546,C4725010763C5765E040220A4C16066C,1,BL,4824665,BL,1023287,100,Y
11547,C4725010763D5765E040220A4C16066C,1,BL,4824666,BL,1023287,100,Y
11548,C4725010763E5765E040220A4C16066C,1,BL,4824667,BL,1023287,100,Y
11549,C4725010763F5765E040220A4C16066C,1,BL,4824668,BL,1023287,100,Y
11550,C472501076405765E040220A4C16066C,1,BL,4824669,BL,1023287,100,Y
11551,C472501076415765E040220A4C16066C,1,BL,4824670,BL,1023287,100,Y
11552,C472501076425765E040220A4C16066C,1,BL,4824671,BL,1023287,100,Y
11553,C472501076435765E040220A4C16066C,1,BL,4824672,BL,1023287,100,Y
11554,C472501076445765E040220A4C16066C,1,BL,4824673,BL,1023287,100,Y
11555,C472501076455765E040220A4C16066C,1,BL,4824674,BL,1023287,100,Y
11556,C472501076465765E040220A4C16066C,1,BL,4824675,BL,1023287,100,Y
11557,C472501076475765E040220A4C16066C,1,BL,4824676,BL,1023287,100,Y
11558,C472501076485765E040220A4C16066C,1,BL,4824677,BL,1023287,100,Y
11559,C472501076495765E040220A4C16066C,1,BL,4824678,BL,1023287,100,Y
11560,C4725010764A5765E040220A4C16066C,1,BL,4824679,BL,1023287,100,Y
11561,C4725010764B5765E040220A4C16066C,1,BL,4824680,BL,1023287,100,Y
11562,C4725010764C5765E040220A4C16066C,1,BL,4824681,BL,1023287,100,Y
11563,C4725010764D5765E040220A4C16066C,1,BL,4824682,BL,1023287,100,Y
11564,C4725010764E5765E040220A4C16066C,1,BL,4824683,BL,1023287,100,Y
11565,C4725010764F5765E040220A4C16066C,1,BL,4824684,BL,1023287,100,Y
11566,C472501076505765E040220A4C16066C,1,BL,4824685,BL,1023287,100,Y
11567,C472501076515765E040220A4C16066C,1,BL,4824686,BL,1023287,100,Y
11960,C472501077DA5765E040220A4C16066C,1,EA,5769215,EA,0368187,100,Y
11961,C472501077DB5765E040220A4C16066C,1,EA,5769216,EA,0368187,100,Y
11962,C472501077DC5765E040220A4C16066C,1,EA,5769217,EA,0368187,100,Y
11963,C472501077DD5765E040220A4C16066C,1,EA,5769218,EA,0368187,100,Y
11964,C472501077DE5765E040220A4C16066C,1,EA,5769219,EA,0368187,100,Y
11965,C472501077DF5765E040220A4C16066C,1,EA,5769220,EA,0368187,100,Y
11966,C472501077E05765E040220A4C16066C,1,EA,5769221,EA,0368187,100,Y
11967,C472501077E15765E040220A4C16066C,1,EA,5769222,EA,0368187,100,Y
11968,C472501077E25765E040220A4C16066C,1,EA,5769223,EA,0368187,100,Y
11969,C472501077E35765E040220A4C16066C,1,EA,5769224,EA,0368187,100,Y
11970,C472501077E45765E040220A4C16066C,1,EA,5769225,EA,0368187,100,Y
11971,C472501077E55765E040220A4C16066C,1,EA,5769226,EA,0368187,100,Y
11972,C472501077E65765E040220A4C16066C,1,EA,5769227,EA,0368187,100,Y
11973,C472501077E75765E040220A4C16066C,1,EA,5769228,EA,0368187,100,Y
11974,C472501077E85765E040220A4C16066C,1,EA,5769229,EA,0368187,100,Y
11975,C472501077E95765E040220A4C16066C,1,EA,5769230,EA,0368187,100,Y
11976,C472501077EA5765E040220A4C16066C,1,EA,5769231,EA,0367287,100,Y
11977,C472501077EB5765E040220A4C16066C,1,EA,5769232,EA,0368187,100,Y
11978,C472501077EC5765E040220A4C16066C,1,EA,5769233,EA,0368187,100,Y
11979,C472501077ED5765E040220A4C16066C,1,EA,5769234,EA,0368187,100,Y
11980,C472501077EE5765E040220A4C16066C,1,EA,5769235,EA,0368187,100,Y
11981,C472501077EF5765E040220A4C16066C,1,EA,5769236,EA,0368187,100,Y
11982,C472501077F05765E040220A4C16066C,1,EA,5769237,EA,0368187,100,Y
11983,C472501077F15765E040220A4C16066C,1,EA,5769238,EA,0368187,100,Y
11984,C472501077F25765E040220A4C16066C,1,EA,5769239,EA,0368187,100,Y
11985,C472501077F35765E040220A4C16066C,1,EA,5769240,EA,0368187,100,Y
11986,C472501077F45765E040220A4C16066C,1,EA,5769241,EA,0368187,100,Y
11987,C472501077F55765E040220A4C16066C,1,EA,5769242,EA,0368187,100,Y
11988,C472501077F65765E040220A4C16066C,1,EA,5769243,EA,0368187,100,Y
11989,C472501077F75765E040220A4C16066C,1,EA,5769244,EA,0368187,100,Y
11990,C472501077F85765E040220A4C16066C,1,EA,5769245,EA,0367287,100,Y
11991,C472501077F95765E040220A4C16066C,1,EA,5769246,EA,0368187,100,Y
11992,C472501077FA5765E040220A4C16066C,1,EA,5769247,EA,0368187,100,Y
11993,C472501077FB5765E040220A4C16066C,1,EA,5769248,EA,0368187,100,Y
11994,C472501077FC5765E040220A4C16066C,1,EA,5769249,EA,0368187,100,Y
11995,C472501077FD5765E040220A4C16066C,1,EA,5769250,EA,0368187,100,Y
11996,C472501077FE5765E040220A4C16066C,1,EA,5769251,EA,0368187,100,Y
11997,C472501077FF5765E040220A4C16066C,1,EA,5769252,EA,0368187,100,Y
11998,C472501078005765E040220A4C16066C,1,EA,5769253,EA,0368187,100,Y
11999,C472501078015765E040220A4C16066C,1,EA,5769254,EA,0368187,100,Y
12000,C472501078025765E040220A4C16066C,1,EA,5769255,EA,0368187,100,Y
12001,C472501078035765E040220A4C16066C,1,EA,5769256,EA,0368187,100,Y
12002,C472501078045765E040220A4C16066C,1,EA,5769257,EA,0368187,100,Y
12003,C472501078055765E040220A4C16066C,1,EA,5769258,EA,0368187,100,Y
12004,C472501078065765E040220A4C16066C,1,EA,5769259,EA,0367287,100,Y
12005,C472501078075765E040220A4C16066C,1,EA,9766615,EA,0368187,100,Y
12006,C472501078085765E040220A4C16066C,1,EA,4769216,EA,0368187,100,Y
12007,C472501078095765E040220A4C16066C,1,EA,4769217,EA,0367287,100,Y
12008,C4725010780A5765E040220A4C16066C,1,EA,4769218,EA,0368187,100,Y
12009,C4725010780B5765E040220A4C16066C,1,EA,4769219,EA,0368187,100,Y
12010,C4725010780C5765E040220A4C16066C,1,EA,4769220,EA,0368187,100,Y
12011,C4725010780D5765E040220A4C16066C,1,EA,4769221,EA,0368187,100,Y
12012,C4725010780E5765E040220A4C16066C,1,EA,4769222,EA,0368187,100,Y
12013,C4725010780F5765E040220A4C16066C,1,EA,4769223,EA,0368187,100,Y
12014,C472501078105765E040220A4C16066C,1,EA,4769224,EA,0368187,100,Y
12015,C472501078115765E040220A4C16066C,1,EA,4769225,EA,0368187,100,Y
12016,C472501078125765E040220A4C16066C,1,EA,4769226,EA,0368187,100,Y
12017,C472501078135765E040220A4C16066C,1,EA,4769227,EA,0368187,100,Y
12018,C472501078145765E040220A4C16066C,1,EA,4769228,EA,0368187,100,Y
12019,C472501078155765E040220A4C16066C,1,EA,4769229,EA,0368187,100,Y
12020,C472501078165765E040220A4C16066C,1,EA,4769230,EA,0368187,100,Y
12021,C472501078175765E040220A4C16066C,1,EA,4769231,EA,0368187,100,Y
12022,C472501078185765E040220A4C16066C,1,EA,4769232,EA,0368187,100,Y
12023,C472501078195765E040220A4C16066C,1,EA,4769233,EA,0368187,100,Y
12024,C4725010781A5765E040220A4C16066C,1,EA,4769234,EA,0368187,100,Y
12025,C4725010781B5765E040220A4C16066C,1,EA,4769235,EA,0368187,100,Y
12026,C4725010781C5765E040220A4C16066C,1,EA,4769236,EA,0368187,100,Y
