FIN_COA_CD,ORG_CD,OBJ_ID,VER_NBR,DESCRSHORT,COMPANY,SETID_LOCATION,LOCATION,TAX_LOCATION_CD,MANAGER_UNVL_ID,MANAGER_POSN,BUDGET_YR_END_DT,BUDGET_LVL,GL_EXPENSE,EEO4_FUNCTION,ACCIDENT_INS,SI_ACCIDENT_NUM,HAZARD,ESTABID,RISKCD,FTE_EDIT_INDC,DEPT_TENURE_FLG,TL_DISTRIB_INFO,USE_BUDGETS,USE_ENCUMBRANCES,USE_DISTRIBUTION,BUDGET_DEPTID,DIST_PRORATE_OPTN,HP_STATS_DEPT_CD,HP_STATS_FACULTY,ACCOUNTING_OWNER,COUNTRY_GRP,IU_ORG_MAIL_DRP_CD,IU_ORG_ADDRESS_2,IU_ORG_ADDRESS_3,IU_CAMPUS_CD,IU_CAMPUS_BLDG,IU_CAMPUS_ROOM,IU_POSN_ALLOW_FL,IU_TENURE_ALLOW_FL,IU_TITLE_ALLOW_FL,IU_OCC_UN_ALLOW_FL,ORG_FSCL_APRVR_UID,LAST_UPDATE_DATE
BL,IRLP,11400DC3EF0F041EE043814FD881041E,1,BL-IRLP,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040719000000
BL,IS,11400DC3F345041EE043814FD881041E,1,BL-IS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,050316000000
BL,ISAB,11400DC3EF10041EE043814FD881041E,1,BL-ISAB,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ISAB, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ISHC,11400DC3EF11041EE043814FD881041E,1,BL-ISHC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ISHC, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ISM,11400DC3F344041EE043814FD881041E,1,BL-ISM,IU,null,null,null,OLE5331201785,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE5331201785,040819000000
BL,ISNL,11400DC3EF12041EE043814FD881041E,1,BL-ISNL,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ISNL, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ISRH,11400DC3EF13041EE043814FD881041E,1,BL-ISRH,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ISRH, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ISS,11400DC3EF14041EE043814FD881041E,1,BL-ISS,IU,IUBLA,BL,BL,OLE3616406417, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ISS, , , , , , , , ,BL,null, ,Y,N,Y,N,OLE3616406417,021102000000
BL,ISTE,11400DC3EF15041EE043814FD881041E,1,BL-ISTE,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ISTE, , , , , , , , ,BL,null, ,N,N,Y,N,null,040429000000
BL,IUCF,11400DC3EF16041EE043814FD881041E,1,BL-IUCF,IU,null,null,null,OLE4762009731,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,Y,OLE1730300231,050209000000
BL,IUHC,11400DC3EF17041EE043814FD881041E,1,BL-IUHC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-IUHC, , , , , , , , ,BL,null, ,N,N,Y,Y,null,021102000000
BL,JAMH,11400DC3EF1A041EE043814FD881041E,1,BL-JAMH,IU,IUBLA,BL,BL,OLE3237001729,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-JAMH,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE3237001729,040819000000
BL,JAZZ,11400DC3EF18041EE043814FD881041E,1,BL-JAZZ,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-JAZZ, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,JOUR,11400DC3EF19041EE043814FD881041E,1,BL-JOUR,IU,IUBLA,BL,BL,OLE6235900785,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-JOUR,null,null,null,null,null,null,ERNIE PYLE 200,null,BL,null,null,Y,Y,Y,Y,OLE5089905442,041029000000
BL,JRNL,11400DC3EF1B041EE043814FD881041E,1,BL-JRNL,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-JRNL, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,JSP,11400DC3EF1C041EE043814FD881041E,1,BL-JSP,IU,IUBLA,BL,BL,OLE3879106523,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-JSP,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE3879106523,040819000000
BL,KINE,11400DC3EF1D041EE043814FD881041E,1,BL-KINE,IU,null,null,null,OLE4507204997,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,HPER 112,1025 E. SEVENTH STREET,BLOOMINGTON,BL,BL119,112,Y,null,Y,null,OLE1468701195,041202000000
BL,KINS,11400DC3EF1E041EE043814FD881041E,1,BL-KINS,IU,null,null,null,OLE3909803874,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,Y,OLE1675604970,041215000000
BL,KLIB,11400DC3EF1F041EE043814FD881041E,1,BL-KLIB,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-KLIB, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LAAF,11400DC3EF20041EE043814FD881041E,1,BL-LAAF,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LAAF, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LABR,11400DC3EF21041EE043814FD881041E,1,BL-LABR,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LABR, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LACC,11400DC3EF28041EE043814FD881041E,1,BL-LACC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LACC, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LADM,11400DC3EF22041EE043814FD881041E,1,BL-LADM,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LADM, , , , , , , , ,BL,null, ,N,Y,Y,N,null,021102000000
BL,LAMP,11400DC3EF23041EE043814FD881041E,1,BL-LAMP,IU,IUBLA,BL,BL,OLE4649606358,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-LAMP,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE4649606358,040819000000
BL,LANG,11400DC3EF29041EE043814FD881041E,1,BL-LANG,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LANG, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LARS,11400DC3EF24041EE043814FD881041E,1,BL-LARS,IU,null,null,null,OLE4406304317,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,Y,OLE1730300231,040816000000
BL,LART,11400DC3F41E041EE043814FD881041E,1,BL-LART,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040615000000
BL,LATC,11400DC3EF25041EE043814FD881041E,1,BL-LATC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LATC, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LATS,11400DC3EF26041EE043814FD881041E,1,BL-LATS,IU,IUBLA,BL,BL,OLE1391703903,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-LATS,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE1391703903,040819000000
BL,LAUT,11400DC3EF27041EE043814FD881041E,1,BL-LAUT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LAUT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LAWL,11400DC3EF2A041EE043814FD881041E,1,BL-LAWL,IU,IUBLA,BL,BL,OLE2853504613, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LAWL, , , , , , , , ,BL,null, ,Y,N,Y,N,OLE2853504613,021102000000
BL,LAWS,11400DC3EF2B041EE043814FD881041E,1,BL-LAWS,IU,IUBLA,BL,BL,OLE4496100083, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LAWS, , , , , , , , ,BL,null, ,Y,Y,Y,Y,OLE4496100083,021102000000
BL,LBST,11400DC3EF2C041EE043814FD881041E,1,BL-LBST,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LBST, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LCER,11400DC3F3A7041EE043814FD881041E,1,BL-LCER,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,N,null,Y,null,OLE1896903531,031023000000
BL,LCL,11400DC3EF2D041EE043814FD881041E,1,BL-LCL,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LCL, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LDI,11400DC3EF2E041EE043814FD881041E,1,BL-LDI,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LDI, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LDLP,11400DC3EF2F041EE043814FD881041E,1,BL-LDLP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LDLP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LEAD,11400DC3F471041EE043814FD881041E,1,BL-LEAD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE2620008671,050304000000
BL,LENG,11400DC3F48A041EE043814FD881041E,1,BL-LENG,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE1529707192,050322000000
BL,LEO,11400DC3EF30041EE043814FD881041E,1,BL-LEO,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LEO, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LESA,11400DC3F343041EE043814FD881041E,1,BL-LESA,IU,null,null,null,OLE2552202601,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,null,OLE2552202601,040723000000
BL,LFIS,11400DC3F480041EE043814FD881041E,1,BL-LFIS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE2298700256,050322000000
BL,LGED,11400DC3EF31041EE043814FD881041E,1,BL-LGED,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LGED, , , , , , , , ,BL,null, ,N,N,Y,N,null,040429000000
BL,LHIS,11400DC3F481041EE043814FD881041E,1,BL-LHIS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE3439809008,050322000000
BL,LHPR,11400DC3EF32041EE043814FD881041E,1,BL-LHPR,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LHPR, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LIBR,11400DC3EF33041EE043814FD881041E,1,BL-LIBR,IU,null,null,null,OLE1329701509,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE1896903531,041101000000
BL,LING,11400DC3EF34041EE043814FD881041E,1,BL-LING,IU,IUBLA,BL,BL,OLE2620008671,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-LING,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE1993403518,040819000000
BL,LIT,11400DC3EF35041EE043814FD881041E,1,BL-LIT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LIT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LLAB,11400DC3EF36041EE043814FD881041E,1,BL-LLAB,IU,IUBLA,BL,BL,OLE1239102444,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-LLAB,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE1239102444,040819000000
BL,LLC,11400DC3EF37041EE043814FD881041E,1,BL-LLC,IU,IUBLA,BL,BL,OLE4971403958,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-LLC,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE4971403958,040820000000
BL,LLIB,11400DC3EF38041EE043814FD881041E,1,BL-LLIB,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LLIB, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LMED,11400DC3EF39041EE043814FD881041E,1,BL-LMED,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LMED, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LMRS,11400DC3EF3A041EE043814FD881041E,1,BL-LMRS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LMRS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LPL,11400DC3F482041EE043814FD881041E,1,BL-LPL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE3892107556,050322000000
BL,LPRV,11400DC3EF3B041EE043814FD881041E,1,BL-LPRV,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LPRV, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LREF,11400DC3EF3C041EE043814FD881041E,1,BL-LREF,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LREF, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LRES,11400DC3EF3D041EE043814FD881041E,1,BL-LRES,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LRES, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LRI,11400DC3EF3E041EE043814FD881041E,1,BL-LRI,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LRI, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LRNS,11400DC3EF41041EE043814FD881041E,1,BL-LRNS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LRNS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LSRT,11400DC3EF3F041EE043814FD881041E,1,BL-LSRT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LSRT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,LTAM,11400DC3EF40041EE043814FD881041E,1,BL-LTAM,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-LTAM, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MAIL,11400DC3EF42041EE043814FD881041E,1,BL-MAIL,IU,IUBLA,BL,BL,OLE2371700399,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-MAIL,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE5232306077,040811000000
BL,MALY,11400DC3EF46041EE043814FD881041E,1,BL-MALY,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MALY, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MAP,11400DC3EF43041EE043814FD881041E,1,BL-MAP,IU,null,null,null,OLE4443702936,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,null,OLE4054206419,040811000000
BL,MASS,11400DC3F3DB041EE043814FD881041E,1,BL-MASS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040615000000
BL,MATH,11400DC3EF44041EE043814FD881041E,1,BL-MATH,IU,IUBLA,BL,BL,OLE2452000667,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-MATH,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE2452000667,040819000000
BL,MCSI,11400DC3EF45041EE043814FD881041E,1,BL-MCSI,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MCSI, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MED,11400DC3EF47041EE043814FD881041E,1,BL-MED,IU,IUBLA,BL,BL,OLE1893804727, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MED, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE1893804727,021102000000
BL,MESP,11400DC3EF48041EE043814FD881041E,1,BL-MESP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MESP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MEST,11400DC3EF49041EE043814FD881041E,1,BL-MEST,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-MEST,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,OLE5331201785,030228000000
BL,MFPN,11400DC3EF4A041EE043814FD881041E,1,BL-MFPN,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MFPN, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MGMT,11400DC3EF4B041EE043814FD881041E,1,BL-MGMT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MGMT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MIAP,11400DC3EF4C041EE043814FD881041E,1,BL-MIAP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MIAP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MICR,11400DC3EF4D041EE043814FD881041E,1,BL-MICR,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MICR, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MILS,11400DC3EF4E041EE043814FD881041E,1,BL-MILS,IU,IUBLA,BL,BL,OLE1872708343,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-MILS,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE3543906826,040811000000
BL,MKSV,11400DC3EF4F041EE043814FD881041E,1,BL-MKSV,IU,null,null,null,OLE4988707000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,null,null,OLE3002005569,041202000000
BL,MKTG,11400DC3EF50041EE043814FD881041E,1,BL-MKTG,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MKTG, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MMUS,11400DC3EF51041EE043814FD881041E,1,BL-MMUS,IU,null,null,null,OLE4406304317,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,null,OLE3685305755,040816000000
BL,MPS,11400DC3EF52041EE043814FD881041E,1,BL-MPS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-MPS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,MRI,11400DC3F421041EE043814FD881041E,1,BL-MRI,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040615000000
BL,MSCI,11400DC3F420041EE043814FD881041E,1,BL-MSCI,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040707000000
IN,CARD,11400DC3F07E041EE043814FD881041E,1,IN-CARD,IU,IUINA,IN,IN,OLE2792204561, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-CARD, , , , , , , , ,IN,null, ,Y,N,Y,N,OLE2724700273,021102000000
IN,CDCM,11400DC3F07F041EE043814FD881041E,1,IN-CDCM,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-CDCM, , , , , , , , ,IN,null, ,N,N,Y,N,null,021102000000
IN,CETH,11400DC3F080041EE043814FD881041E,1,IN-CETH,IU,IUINA,IN,IN,OLE2845700356,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-CETH,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE5344900879,031014000000
IN,CEWH,11400DC3F081041EE043814FD881041E,1,IN-CEWH,IU,IUINA,IN,IN,OLE5607503790,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-CEWH,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE5607503790,040504000000
IN,CFSG,11400DC3F082041EE043814FD881041E,1,IN-CFSG,IU,IUINA,IN,IN,OLE3296604185, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-CFSG, , , , , , , , ,IN,null, ,Y,N,N,N,OLE3296604185,021102000000
IN,CFSM,11400DC3F083041EE043814FD881041E,1,IN-CFSM,IU,IUINA,IN,IN,OLE4657500196,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-CFSM,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE4657500196,031014000000
IN,CFSU,11400DC3F084041EE043814FD881041E,1,IN-CFSU,IU,IUINA,IN,IN,OLE3296604185, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-CFSU, , , , , , , , ,IN,null, ,Y,N,N,N,OLE3296604185,021102000000
IN,CHAN,11400DC3F3FC041EE043814FD881041E,1,IN-CHAN,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,Y,null,null,040615000000
IN,CHAP,11400DC3F42A041EE043814FD881041E,1,IN-CHAP,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,Y,null,null,040615000000
IN,CHCR,11400DC3F085041EE043814FD881041E,1,IN-CHCR,IU,null,null,null,OLE4657500196,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,Y,null,Y,null,OLE4657500196,031014000000
IN,CHEM,11400DC3F086041EE043814FD881041E,1,IN-CHEM,IU,IUINA,IN,IN,OLE5535209660, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-CHEM, , , , , , , , ,IN,null, ,Y,Y,Y,N,OLE2007901595,021102000000
IN,CHTP,11400DC3F087041EE043814FD881041E,1,IN-CHTP,IU,IUINA,IN,IN,OLE4598205605,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-CHTP,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE4598205605,030228000000
IN,CIMB,11400DC3F431041EE043814FD881041E,1,IN-CIMB,IU,null,null,null,OLE5012508745,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,Y,null,null,null,OLE3600407439,040701000000
IN,CLN,11400DC3F088041EE043814FD881041E,1,IN-CLN,IU,IUINA,IN,IN,OLE2057006123,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-CLN,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE3611304667,030822000000
IN,CLPA,11400DC3F089041EE043814FD881041E,1,IN-CLPA,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-CLPA, , , , , , , , ,IN,null, ,N,N,Y,N,null,021102000000
IN,CNSR,11400DC3F3FD041EE043814FD881041E,1,IN-CNSR,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,Y,null,null,040615000000
IN,COLU,11400DC3F08A041EE043814FD881041E,1,IN-COLU,IU,IUINA,IN,IN,OLE5594206387,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-COLU,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,N,OLE5594206387,030627000000
IN,COM,11400DC3F08B041EE043814FD881041E,1,IN-COM,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-COM, , , , , , , , ,IN,null, ,N,N,Y,N,null,021102000000
IN,COMD,11400DC3F08C041EE043814FD881041E,1,IN-COMD,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-COMD, , , , , , , , ,IN,null, ,N,N,Y,N,null,021102000000
IN,COME,11400DC3F08D041EE043814FD881041E,1,IN-COME,IU,IUINA,IN,IN,OLE4040902117,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-COME,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE3364201259,040428000000
IN,COMH,11400DC3F08E041EE043814FD881041E,1,IN-COMH,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-COMH, , , , , , , , ,IN,null, ,N,N,Y,N,null,021102000000
