NMSPC_CD,CMPNT_CD,PARM_NM,OBJ_ID,VER_NBR,PARM_TYP_CD,VAL,PARM_DESC_TXT,EVAL_OPRTR_CD,APPL_ID
"OLE-PURAP","PaymentRequest","ALLOW_BACKPOST_DAYS","OLE483","1","CONFG","7","The number of days after fiscal year-end that a Payment Request is allowed to post to the previous fiscal year if the PO was created in the previous fiscal year.","A","OLE"
"OLE-PURAP","PaymentRequest","CANCEL_NOTE","OLE484","1","CONFG","Cancelled inside PDP","Note generated when a Payment Request document is cancelled during pre disbursement processing","A","OLE"
"OLE-PURAP","PaymentRequest","DEFAULT_POS_APRVL_LMT","OLE485","1","CONFG","5000","Default amount above which positive payment request approval is required.","A","OLE"
"OLE-PURAP","PaymentRequest","ITEM_TYPES_ALLOWING_NEGATIVE","OLE486","1","VALID","MISC;DISC;ORDS;TRDI;FDTX;STTX","Item type code(s) that allow for negative amounts on below the line items in the Payment Request document.","A","OLE"
"OLE-PURAP","PaymentRequest","ITEM_TYPES_ALLOWING_POSITIVE","OLE487","1","VALID","FRHT;SPHD;MNOR;FDGR;STGR;MISC","Item type code(s) that allow for positive amounts on below the line items in the Payment Request document.","A","OLE"
"OLE-PURAP","PaymentRequest","ITEM_TYPES_ALLOWING_ZERO","OLE488","1","VALID","FRHT;SPHD;MNOR;MISC;DISC;ORDS;TRDI;FDTX;FDGR;STTX;STGR","Item type code(s) that allow for zero amounts on below the line items in the Payment Request document.","A","OLE"
"OLE-PURAP","PaymentRequest","ITEM_TYPES_REQUIRING_USER_ENTERED_DESCRIPTION","OLE489","1","VALID","MISC;ORDS;TRDI","Item type code(s) that require the description field to be completed on below the line items in the Payment Request document.","A","OLE"
"OLE-PURAP","PaymentRequest","ITEM_TYPES_RESTRICTING_ACCOUNT_EDIT","OLE490","1","CONFG","TRDI;FDTX;FDGR;STTX;STGR","Specifies item types that do not allow account editing on a specific document","A","OLE"
"OLE-PURAP","PaymentRequest","NON_RESIDENT_ALIEN_TAX_FEDERAL_ACCOUNT","OLE491","1","CONFG","9612729","Allowed Account on the Non-resident Alien Federal Tax line.","A","OLE"
"OLE-PURAP","PaymentRequest","NON_RESIDENT_ALIEN_TAX_FEDERAL_CHART","OLE492","1","CONFG","UA","Allowed Chart on the Non-resident Alien Federal Tax line.","A","OLE"
"OLE-PURAP","PaymentRequest","NON_RESIDENT_ALIEN_TAX_FEDERAL_OBJECT_CODE_BY_INCOME_CLASS","OLE493","1","CONFG","F=9021;I=9022;R=9022","NRA Federal Tax Line objects by income class.  Format of list is income class 1=object 1;income class 2=object 2;?","A","OLE"
"OLE-PURAP","PaymentRequest","NON_RESIDENT_ALIEN_TAX_STATE_ACCOUNT","OLE494","1","CONFG","9612732","Allowed Account on the Non-resident Alien State Tax line.","A","OLE"
"OLE-PURAP","PaymentRequest","NON_RESIDENT_ALIEN_TAX_STATE_CHART","OLE495","1","CONFG","UA","Allowed Chart on the Non-resident Alien State Tax line.","A","OLE"
"OLE-PURAP","PaymentRequest","NON_RESIDENT_ALIEN_TAX_STATE_OBJECT_CODE_BY_INCOME_CLASS","OLE496","1","CONFG","F=9021;I=9022;R=9022","Allowed Object Code(s) on the Non-resident Alien State Tax Line by income class. Format of list is income class 1=object 1;income class 2=object 2.","A","OLE"
"OLE-PURAP","PaymentRequest","NUMBER_OF_DAYS_USED_TO_CALCULATE_DEFAULT_PAY_DATE","OLE497","1","CONFG","10","The number of days added to the processed date to calculate the default pay date.","A","OLE"
"OLE-PURAP","PaymentRequest","OBJECT_CODES_OVERRIDING_RESTRICTIONS","OLE498","1","CONFG","5881;9000;9118","Object Code(s) allowed for use on a <doc type> document regardless of object code restrictions from other parameters.","A","OLE"
"OLE-PURAP","PaymentRequest","OBJECT_CONSOLIDATIONS","OLE499","1","CONFG","CMPN;SCHL;RSRX;ASEX","Object Consolidation(s) restricted from use on a PaymentRequest document.","D","OLE"
"OLE-PURAP","PaymentRequest","OBJECT_LEVELS","OLE500","1","CONFG","DEPR;ICOE;VADJ;TAX;DEBT","Object Level(s) restricted from use on a PaymentRequest document.","D","OLE"
"OLE-PURAP","PaymentRequest","OBJECT_SUB_TYPES","OLE501","1","CONFG","TN","Object Sub-Type(s) restricted from use on a PaymentRequest document.","D","OLE"
"OLE-PURAP","PaymentRequest","OBJECT_TYPES","OLE502","1","CONFG","EE;ES;EX","Object Type(s) restricted from use on a PaymentRequest document.","A","OLE"
"OLE-PURAP","PaymentRequest","OVERRIDE_DOCUMENT_TITLE_IND","OLE503","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Payment Request, as listed in the Document Search results.","A","OLE"
"OLE-PURAP","PaymentRequest","REQUIRE_ATTACHMENT_IND","OLE504","1","CONFG","N","Indicates whether or not an attachment is required on a Payment Request to route for fiscal approval.","A","OLE"
"OLE-PURAP","PaymentRequest","RESET_NOTE","OLE505","1","CONFG","Reset for Extraction by PDP","Note generated when a Payment Request document is reset during pre disbursement processing","A","OLE"
"OLE-PURAP","PaymentRequest","VALID_OBJECT_LEVELS_BY_OBJECT_TYPE","OLE506","1","CONFG","AS=INV;AS=OASS","Allowed object levels by object type for use on a PaymentRequest document. Format of list is object type 1=object level 1, object level 2;object type 2=object level 3,object level 4,object level 5.","A","OLE"
"OLE-PURAP","PurchaseOrder","ADDITIONAL_CHARGES_ITEM_TYPES","OLE507","1","CONFG","FRHT;SPHD;ORDS;TRDI","Allowed Item Type code(s) for below the line items on Purchase Order documents.","A","OLE"
"OLE-PURAP","PurchaseOrder","CG_ROUTE_OBJECT_CODES_BY_CHART","OLE508","1","CONFG","BL=5011,5012","Object codes that, when associated with Contract & Grant accounts on a Purchase Order, will force the PO to route to a C&G workgroup for approval. Format of list is chart 1=object 1, object 2;chart 2=object 3,object 4,object 5.","A","OLE"
"OLE-PURAP","PurchaseOrder","CG_ROUTE_OBJECT_LEVELS_BY_CHART","OLE509","1","CONFG","BL=ADV,CAP,COSV,CREX,RENT,RESA,SERV;EA=ADV,CAP,COSV,CREX,RENT,RESA,SERV;IN=ADV,CAP,COSV,CREX,RENT,RESA,SERV;KO=ADV,CAP,COSV,CREX,RENT,RESA,SERV;NW=ADV,CAP,COSV,CREX,RENT,RESA,SERV;SB=ADV,CAP,COSV,CREX,RENT,RESA,SERV;SE=ADV,CAP,COSV,CREX,RENT,RESA,SERV;UA=ADV,CAP,COSV,CREX,RENT,RESA,SERV ","Object levels that, when associated with Contract & Grant accounts on a Purchase Order, will force the PO to route to a C&G workgroup for approval. Format of list is chart 1=object level 1, object level 2;chart 2=object level 3,object level 4,object level 5","A","OLE"
"OLE-PURAP","PurchaseOrder","DEFAULT_APO_VENDOR_CHOICE","OLE510","1","CONFG","SMAL","The default vendor choice for automatic purchase orders (typically referred to as APOs).","A","OLE"
"OLE-PURAP","PurchaseOrder","DEFAULT_B2B_VENDOR_CHOICE","OLE511","1","CONFG","CONT","The default vendor choice for B2B purchase orders.","A","OLE"
"OLE-PURAP","PurchaseOrder","ITEMS_REQUIRE_COMMODITY_CODE_IND","OLE512","1","CONFG","N","Indicator whether commodity code is required on Purchase Order items.","A","OLE"
"OLE-PURAP","PurchaseOrder","ITEM_TYPES_ALLOWING_NEGATIVE","OLE513","1","VALID","ORDS;TRDI","Item type code(s) that allow for negative amounts on below the line items in the Purchase Order document.","A","OLE"
"OLE-PURAP","PurchaseOrder","ITEM_TYPES_ALLOWING_POSITIVE","OLE514","1","VALID","FRHT;SPHD","Item type code(s) that allow for positive amounts on below the line items in the Purchase Order document.","A","OLE"
"OLE-PURAP","PurchaseOrder","ITEM_TYPES_ALLOWING_ZERO","OLE515","1","VALID","FRHT;SPHD;ORDS;TRDI","Item type code(s) that allow for zero amounts on below the line items in the Purchase Order document.","A","OLE"
"OLE-PURAP","PurchaseOrder","ITEM_TYPES_REQUIRING_USER_ENTERED_DESCRIPTION","OLE516","1","VALID","FRHT;SPHD;ORDS;TRDI","Item type code(s) that require the description field to be completed on below the line items in the Purchase Order document.","A","OLE"
"OLE-PURAP","PurchaseOrder","ITEM_TYPES_RESTRICTING_ACCOUNT_EDIT","OLE517","1","CONFG","TRDI","Specifies item types that do not allow account editing on a specific document","A","OLE"
"OLE-PURAP","PurchaseOrder","NO_CG_ROUTE_OBJECT_CODES_BY_CHART","OLE518","1","CONFG","","Object codes that, when associated with Contract & Grant accounts on a Purchase Order, will not force the PO to route to a C&G workgroup for approval. Format of list is chart 1=object 1, object 2;chart 2=object 3,object 4,object 5.","D","OLE"
"OLE-PURAP","PurchaseOrder","NO_CG_ROUTE_OBJECT_LEVELS_BY_CHART","OLE519","1","CONFG","","Object levels that, when associated with Contract & Grant accounts on a Purchase Order, will not force the PO to route to a C&G workgroup for approval. Format of list is chart 1=object level 1, object level 2;chart 2=object level 3,object level 4,object level 5","A","OLE"
"OLE-PURAP","PurchaseOrder","OBJECT_CODES_OVERRIDING_RESTRICTIONS","OLE520","1","CONFG","5881;9000;9118","Object Code(s) allowed for use on a <doc type> document regardless of object code restrictions from other parameters.","A","OLE"
"OLE-PURAP","PurchaseOrder","OBJECT_CONSOLIDATIONS","OLE521","1","CONFG","CMPN;SCHL;RSRX;ASEX","Object Consolidation(s) restricted from use on a PurchaseOrder document.","D","OLE"
"OLE-PURAP","PurchaseOrder","OBJECT_LEVELS","OLE522","1","CONFG","DEPR;ICOE;VADJ;TAX;DEBT","Object Level(s) restricted from use on a PurchaseOrder document.","D","OLE"
"OLE-PURAP","PurchaseOrder","OBJECT_SUB_TYPES","OLE523","1","CONFG","TN","Object Sub-Type(s) restricted from use on a PurchaseOrder document.","D","OLE"
"OLE-PURAP","PurchaseOrder","OBJECT_TYPES","OLE524","1","CONFG","EE;ES;EX","Object Type(s) restricted from use on a PurchaseOrder document.","A","OLE"
"OLE-PURAP","PurchaseOrder","OVERRIDE_DOCUMENT_TITLE_IND","OLE525","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Purchase Order, as listed in the Document Search results.","A","OLE"
"OLE-PURAP","PurchaseOrder","PRINT_PREVIEW_TRANSMISSION_METHOD_TYPES","OLE526","1","CONFG","PRIN;FAX","The PO transmission method types allowed for printing a preview of the Purchase Order.","A","OLE"
"OLE-PURAP","PurchaseOrder","RETRANSMIT_TRANSMISSION_METHOD_TYPES","OLE527","1","CONFG","NOPR;PRIN;FAX","The PO transmission method types allowed for the Retransmit document.","A","OLE"
"OLE-PURAP","PurchaseOrder","VALID_OBJECT_LEVELS_BY_OBJECT_TYPE","OLE528","1","CONFG","AS=INV;AS=OASS","Allowed object levels by object type for use on a PurchaseOrder document. Format of list is object type 1=object level 1, object level 2;object type 2=object level 3,object level 4,object level 5.","A","OLE"
"OLE-PURAP","Requisition","ADDITIONAL_CHARGES_ITEM_TYPES","OLE529","1","CONFG","FRHT;SPHD;ORDS;TRDI","Allowed Item Type code(s) for below the line items on Requisition documents.","A","OLE"
"OLE-PURAP","Requisition","ALLOW_APO_NEXT_FY_DAYS","OLE530","1","CONFG","10","The numbers of days prior to fiscal year-end that a requisition can be created and can qualify to become an Automatic Purchase Order if the posting year is set to the next fiscal year.","A","OLE"
"OLE-PURAP","Requisition","ALLOW_ENCUMBER_NEXT_YEAR_DAYS","OLE531","1","CONFG","181","The number of days before fiscal year-end that the Requisition is allowed to set the posting year to the next posting year so the encumbrance will be created on the next fiscal year.","A","OLE"
"OLE-PURAP","Requisition","AUTOMATIC_PURCHASE_ORDER_DEFAULT_LIMIT_AMOUNT","OLE532","1","CONFG","1000","If the automatic Purchase Order limit amount cannot be determined based on the vendor contract or the organization on the Requisition, use this default limit amount.","A","OLE"
"OLE-PURAP","Requisition","B2B_ALLOW_COPY_DAYS","OLE533","1","CONFG","5","The number of days after the creation of a requisition in which it can be copied.","A","OLE"
"OLE-PURAP","Requisition","DEFAULT_FUNDING_SOURCE","OLE534","1","CONFG","INST","The default funding source for a requisition.","A","OLE"
"OLE-PURAP","Requisition","DEFAULT_METHOD_OF_PO_TRANSMISSION","OLE535","1","CONFG","PRIN","The default ""Method of PO Transmission"" code value that appears on the requisition document.","A","OLE"
"OLE-PURAP","Requisition","ENABLE_ADDRESS_TO_VENDOR_SELECTION_IND","OLE536","1","CONFG","Y","Indicates whether the ""Address to Vendor"" section of the Delivery tab on the Requisition should be readonly to not allow the user to select which address should be sent to the vendor (delivery or receiving address). An institution would select to hide this section if they prefer to not allow Requestors editing the final delivery/receiving address indicator.","A","OLE"
"OLE-PURAP","Requisition","ITEMS_REQUIRE_COMMODITY_CODE_IND","OLE537","1","CONFG","N","Indicator whether commodity code is required on Requisition items.","A","OLE"
"OLE-PURAP","Requisition","ITEM_TYPES_ALLOWING_NEGATIVE","OLE538","1","VALID","TRDI;ORDS","Item type code(s) that allow for negative amounts on below the line items in the Requisition document.","A","OLE"
"OLE-PURAP","Requisition","ITEM_TYPES_ALLOWING_POSITIVE","OLE539","1","VALID","FRHT;SPHD","Item type code(s) that allow for positive amounts on below the line items in the Requisition document.","A","OLE"
"OLE-PURAP","Requisition","ITEM_TYPES_ALLOWING_ZERO","OLE540","1","VALID","FRHT;SPHD;ORDS;TRDI","Item type code(s) that allow for zero amounts on below the line items in the Requisition document.","A","OLE"
"OLE-PURAP","Requisition","ITEM_TYPES_REQUIRING_USER_ENTERED_DESCRIPTION","OLE541","1","VALID","FRHT;SPHD;ORDS;TRDI","Item type code(s) that require the description field to be completed on below the line items in the Requisition document.","A","OLE"
"OLE-PURAP","Requisition","ITEM_TYPES_RESTRICTING_ACCOUNT_EDIT","OLE542","1","CONFG","ORDS;TRDI","Specifies item types that do not allow account editing on a specific document","A","OLE"
"OLE-PURAP","Requisition","OBJECT_CODES_OVERRIDING_RESTRICTIONS","OLE543","1","CONFG","5881;9000;9118","Object Code(s) allowed for use on a <doc type> document regardless of object code restrictions from other parameters.","A","OLE"
"OLE-PURAP","Requisition","OBJECT_CONSOLIDATIONS","OLE544","1","CONFG","CMPN;SCHL;RSRX;ASEX","Object Consolidation(s) restricted from use on a Requisition document.","D","OLE"
"OLE-PURAP","Requisition","OBJECT_LEVELS","OLE545","1","CONFG","DEPR;ICOE;VADJ;TAX;DEBT","Object Level(s) restricted from use on a Requisition document.","D","OLE"
"OLE-PURAP","Requisition","OBJECT_SUB_TYPES","OLE546","1","CONFG","TN","Object Sub-Type(s) restricted from use on a Requisition document.","D","OLE"
"OLE-PURAP","Requisition","OBJECT_TYPES","OLE547","1","CONFG","EE;ES;EX","Object Type(s) restricted from use on a Requisition document.","A","OLE"
"OLE-PURAP","Requisition","OVERRIDE_DOCUMENT_TITLE_IND","OLE548","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Requisition, as listed in the Document Search results.","A","OLE"
"OLE-PURAP","Requisition","SEPARATION_OF_DUTIES_DOLLAR_AMOUNT","OLE549","1","CONFG","10000","The default amount where anything greater than the listed value will fail separation of duties route node.","A","OLE"
"OLE-PURAP","Requisition","VALID_OBJECT_LEVELS_BY_OBJECT_TYPE","OLE550","1","CONFG","AS=INV;AS=OASS","Allowed object levels by object type for use on a Requisition document. Format of list is object type 1=object level 1, object level 2;object type 2=object level 3,object level 4,object level 5.","A","OLE"
"OLE-PURAP","VendorCreditMemo","ADDITIONAL_CHARGES_ITEM_TYPES","OLE551","1","CONFG","RSTO;MSCR;FRHT;SPHD;MNOR;MISC","Allowed Item Type code(s) for below the line items on Credit Memo documents.","A","OLE"
"OLE-PURAP","VendorCreditMemo","CANCEL_NOTE","OLE552","1","CONFG","Cancelled inside PDP","Note generated when a Credit Memo document is cancelled during pre disbursement processing","A","OLE"
"OLE-PURAP","VendorCreditMemo","INVALID_OBJECT_LEVELS_BY_OBJECT_TYPE","OLE553","1","VALID","","Restricted object levels by object type for use on a Credit Memo document. Format of list is object type 1=object level 1, object level 2;object type 2=object level 3,object level 4,object level 5.","D","OLE"
